MCS Area Volume r h theta_rad theta_deg
998 3564 9927 33.6817 5.52125 0.324959 18.6188
999 3558 9923 33.6533 5.52813 0.325626 18.657
1000 3561 9920 33.6675 5.52195 0.325134 18.6288
1001 3567 9958 33.6959 5.53366 0.325541 18.6522
1002 3576 9980 33.7383 5.53208 0.325047 18.6238
1003 3600 9987 33.8514 5.49994 0.322131 18.4568
1004 3606 9972 33.8796 5.48291 0.320889 18.3856
1005 3612 9961 33.9077 5.4681 0.319775 18.3218
1006 3621 9965 33.95 5.45701 0.318747 18.2629
1007 3630 9933 33.9921 5.42663 0.316615 18.1407
1008 3642 9913 34.0483 5.39847 0.314489 18.0189
1009 3630 9929 33.9921 5.42448 0.316492 18.1337
1010 3621 9930 33.95 5.43816 0.317665 18.2009
1011 3642 9939 34.0483 5.4124 0.315287 18.0646
1012 3654 9936 34.1043 5.39346 0.313694 17.9733
1013 3660 9932 34.1323 5.3827 0.312826 17.9236
1014 3651 9916 34.0903 5.38709 0.313456 17.9597
1015 3657 9938 34.1183 5.39021 0.313382 17.9554
1016 3669 9928 34.1742 5.36769 0.311591 17.8528
1017 3666 9929 34.1603 5.37251 0.311991 17.8758
1018 3660 9911 34.1323 5.3715 0.312186 17.8869
1019 3639 9891 34.0342 5.39102 0.314189 18.0017
1020 3642 9876 34.0483 5.37865 0.313353 17.9538
1021 3633 9886 34.0062 5.39702 0.314789 18.0361
1022 3609 9897 33.8937 5.43796 0.318172 18.2299
1023 3615 9903 33.9218 5.4324 0.317593 18.1967
1024 3621 9886 33.95 5.41446 0.316304 18.1229
1025 3615 9877 33.9218 5.41837 0.316786 18.1505
1026 3636 9865 34.0202 5.38141 0.313766 17.9774
1027 3648 9846 34.0763 5.35397 0.311686 17.8583
1028 3636 9835 34.0202 5.36531 0.312842 17.9245
1029 3627 9838 33.9781 5.37991 0.314062 17.9944
1030 3621 9833 33.95 5.38591 0.314663 18.0289
1031 3594 9827 33.8232 5.42211 0.317911 18.2149
1032 3588 9820 33.7949 5.42715 0.318462 18.2465
1033 3594 9793 33.8232 5.40366 0.316847 18.154
1034 3594 9789 33.8232 5.40149 0.316722 18.1468
1035 3591 9788 33.809 5.40535 0.317074 18.167
1036 3582 9775 33.7666 5.41152 0.317822 18.2098
1037 3597 9761 33.8373 5.38192 0.315463 18.0747
1038 3582 9771 33.7666 5.40934 0.317696 18.2026
1039 3564 9782 33.6817 5.44198 0.320373 18.356
1040 3582 9779 33.7666 5.41369 0.317947 18.217
1041 3585 9776 33.7808 5.40764 0.317468 18.1895
1042 3582 9783 33.7666 5.41587 0.318073 18.2243
1043 3588 9802 33.7949 5.41737 0.317898 18.2142
1044 3594 9804 33.8232 5.40963 0.317191 18.1737
1045 3606 9830 33.8796 5.40614 0.316471 18.1324
1046 3612 9836 33.9077 5.40062 0.315895 18.0994
1047 3591 9840 33.809 5.43359 0.318703 18.2603
1048 3591 9835 33.809 5.43087 0.318546 18.2514
1049 3588 9831 33.7949 5.43312 0.318807 18.2663
1050 3600 9830 33.8514 5.41493 0.317236 18.1763
1051 3597 9807 33.8373 5.40686 0.316901 18.1571
1052 3594 9787 33.8232 5.40041 0.316659 18.1432
1053 3597 9796 33.8373 5.4009 0.316557 18.1374
1054 3603 9796 33.8655 5.39212 0.315793 18.0936
1055 3600 9780 33.8514 5.38784 0.315675 18.0869
1056 3588 9780 33.7949 5.40541 0.317208 18.1747
1057 3576 9781 33.7383 5.42364 0.318784 18.265
1058 3597 9788 33.8373 5.39656 0.316307 18.1231
1059 3627 9832 33.9781 5.37668 0.313877 17.9838
1060 3627 9846 33.9781 5.38421 0.314309 18.0086
1061 3642 9877 34.0483 5.37919 0.313384 17.9556
1062 3630 9868 33.9921 5.3917 0.314611 18.0259
1063 3639 9865 34.0342 5.37708 0.31339 17.9559
1064 3633 9871 34.0062 5.38897 0.314327 18.0096
1065 3630 9881 33.9921 5.39868 0.315012 18.0489
1066 3648 9871 34.0763 5.36735 0.312452 17.9022
1067 3654 9892 34.1043 5.36996 0.312349 17.8963
1068 3660 9892 34.1323 5.36137 0.311606 17.8537
1069 3660 9886 34.1323 5.35817 0.311423 17.8432
1070 3678 9907 34.2161 5.34372 0.309848 17.753
1071 3663 9901 34.1463 5.36188 0.31151 17.8482
1072 3654 9911 34.1043 5.38011 0.31293 17.9296
1073 3654 9908 34.1043 5.37851 0.312838 17.9243
1074 3651 9886 34.0903 5.37106 0.312539 17.9071
1075 3657 9893 34.1183 5.3662 0.312008 17.8767
1076 3651 9896 34.0903 5.37641 0.312845 17.9247
1077 3627 9863 33.9781 5.39336 0.314834 18.0387
1078 3618 9881 33.9359 5.41615 0.316529 18.1358
1079 3624 9907 33.964 5.4214 0.316573 18.1383
1080 3615 9897 33.9218 5.42916 0.317406 18.1861
1081 3624 9899 33.964 5.41709 0.316326 18.1241
1082 3612 9904 33.9077 5.43734 0.318006 18.2204
1083 3609 9896 33.8937 5.43742 0.318141 18.2281
1084 3597 9877 33.8373 5.44481 0.319088 18.2824
1085 3606 9894 33.8796 5.44075 0.318463 18.2466
1086 3597 9897 33.8373 5.45564 0.319712 18.3182
1087 3579 9887 33.7525 5.47694 0.321731 18.4338
1088 3591 9888 33.809 5.45964 0.320205 18.3464
1089 3591 9859 33.809 5.4439 0.319298 18.2944
1090 3588 9857 33.7949 5.44725 0.319622 18.313
1091 3567 9834 33.6959 5.46593 0.321626 18.4278
1092 3561 9840 33.6675 5.47819 0.322602 18.4837
1093 3582 9865 33.7666 5.4605 0.32065 18.3719
1094 3591 9872 33.809 5.45096 0.319704 18.3177
1095 3579 9859 33.7525 5.46169 0.320851 18.3834
1096 3585 9854 33.7808 5.45006 0.319916 18.3298
1097 3591 9855 33.809 5.44173 0.319172 18.2872
1098 3585 9856 33.7808 5.45115 0.319978 18.3334
1099 3579 9852 33.7525 5.45788 0.32063 18.3708
1100 3570 9855 33.71 5.47292 0.321897 18.4434
1101 3576 9874 33.7383 5.47433 0.321713 18.4328
1102 3588 9860 33.7949 5.44888 0.319716 18.3184
1103 3591 9876 33.809 5.45313 0.31983 18.3249
1104 3588 9863 33.7949 5.45051 0.31981 18.3238
1105 3570 9842 33.71 5.46583 0.321487 18.4198
1106 3582 9858 33.7666 5.45669 0.32043 18.3593
1107 3558 9870 33.6533 5.49912 0.323947 18.5608
1108 3561 9872 33.6675 5.4957 0.323615 18.5418
1109 3549 9855 33.6107 5.50447 0.32466 18.6016
1110 3543 9870 33.5823 5.52179 0.325935 18.6747
1111 3564 9895 33.6817 5.50376 0.323947 18.5608
1112 3570 9908 33.71 5.50185 0.323569 18.5391
1113 3579 9922 33.7525 5.49599 0.322831 18.4969
1114 3585 9913 33.7808 5.48214 0.321766 18.4358
1115 3573 9905 33.7242 5.49571 0.323081 18.5112
1116 3570 9903 33.71 5.49912 0.323411 18.5301
1117 3573 9864 33.7242 5.47335 0.321789 18.4372
1118 3564 9874 33.6817 5.49229 0.323283 18.5228
1119 3573 9881 33.7242 5.48262 0.322325 18.4679
1120 3573 9886 33.7242 5.48535 0.322483 18.4769
1121 3582 9899 33.7666 5.479 0.321717 18.433
1122 3582 9911 33.7666 5.48552 0.322094 18.4546
1123 3564 9916 33.6817 5.51524 0.324611 18.5988
1124 3561 9934 33.6675 5.52961 0.325577 18.6542
1125 3564 9910 33.6817 5.51196 0.324422 18.588
1126 3558 9911 33.6533 5.52156 0.325246 18.6352
1127 3579 9904 33.7525 5.48619 0.322265 18.4644
1128 3600 9898 33.8514 5.45175 0.319357 18.2978
1129 3597 9914 33.8373 5.46486 0.320243 18.3486
1130 3621 9909 33.95 5.42685 0.317015 18.1636
1131 3606 9893 33.8796 5.44021 0.318432 18.2448
1132 3612 9913 33.9077 5.4422 0.318286 18.2364
1133 3591 9903 33.809 5.46779 0.320675 18.3733
1134 3582 9895 33.7666 5.47682 0.321592 18.4258
1135 3582 9886 33.7666 5.47192 0.321309 18.4097
1136 3618 9915 33.9359 5.43447 0.317582 18.1961
1137 3594 9885 33.8232 5.45357 0.319724 18.3188
1138 3609 9895 33.8937 5.43688 0.31811 18.2264
1139 3618 9887 33.9359 5.41938 0.316715 18.1464
1140 3615 9892 33.9218 5.42646 0.317251 18.1772
1141 3618 9877 33.9359 5.41399 0.316405 18.1287
1142 3621 9871 33.95 5.40638 0.315839 18.0963
1143 3627 9859 33.9781 5.39121 0.314711 18.0316
1144 3624 9859 33.964 5.39556 0.315089 18.0533
1145 3639 9884 34.0342 5.38727 0.313974 17.9894
1146 3618 9862 33.9359 5.4059 0.31594 18.1021
1147 3621 9847 33.95 5.39346 0.315096 18.0537
1148 3612 9870 33.9077 5.41898 0.316951 18.1599
1149 3612 9878 33.9077 5.4233 0.317199 18.1742
1150 3603 9882 33.8655 5.43867 0.318473 18.2472
1151 3603 9877 33.8655 5.43597 0.318318 18.2383
1152 3606 9877 33.8796 5.43156 0.317934 18.2163
1153 3621 9902 33.95 5.42308 0.316799 18.1512
1154 3615 9894 33.9218 5.42754 0.317313 18.1807
1155 3615 9916 33.9218 5.43941 0.317996 18.2198
1156 3624 9926 33.964 5.43162 0.31716 18.1719
1157 3618 9906 33.9359 5.42962 0.317304 18.1802
1158 3633 9925 34.0062 5.41796 0.31599 18.1049
1159 3585 9894 33.7808 5.47181 0.32117 18.4017
1160 3576 9903 33.7383 5.49013 0.322626 18.4851
1161 3585 9909 33.7808 5.47996 0.321641 18.4287
1162 3600 9894 33.8514 5.44959 0.319233 18.2907
1163 3627 9923 33.9781 5.42563 0.316687 18.1448
1164 3612 9910 33.9077 5.44058 0.318192 18.2311
1165 3606 9910 33.8796 5.4494 0.31896 18.2751
1166 3612 9918 33.9077 5.44489 0.318441 18.2453
1167 3618 9932 33.9359 5.44364 0.318109 18.2263
1168 3633 9947 34.0062 5.42977 0.316667 18.1437
1169 3618 9951 33.9359 5.45387 0.318697 18.26
1170 3633 9959 34.0062 5.43621 0.317037 18.1649
1171 3639 9948 34.0342 5.42158 0.315941 18.1021
1172 3642 9957 34.0483 5.42204 0.315839 18.0963
1173 3645 9942 34.0623 5.40966 0.315003 18.0483
1174 3639 9929 34.0342 5.41139 0.315357 18.0686
1175 3636 9905 34.0202 5.40287 0.314996 18.048
1176 3630 9914 33.9921 5.41642 0.31603 18.1072
1177 3651 9940 34.0903 5.39992 0.314191 18.0018
1178 3642 9941 34.0483 5.41347 0.315349 18.0681
1179 3651 9959 34.0903 5.41007 0.314772 18.0351
1180 3669 9983 34.1742 5.39694 0.313261 17.9486
1181 3693 9995 34.2858 5.36906 0.310671 17.8001
1182 3726 10012 34.4387 5.33153 0.307186 17.6005
1183 3708 10011 34.3554 5.35628 0.309326 17.723
1184 3693 10007 34.2858 5.3754 0.311032 17.8208
1185 3681 9968 34.2301 5.37182 0.311326 17.8377
1186 3678 9976 34.2161 5.38034 0.311937 17.8727
1187 3684 9968 34.244 5.36755 0.310958 17.8166
1188 3672 9950 34.1882 5.3751 0.311889 17.8699
1189 3666 9941 34.1603 5.3789 0.312356 17.8967
1190 3675 9954 34.2022 5.37294 0.31164 17.8557
1191 3681 9949 34.2301 5.36175 0.310752 17.8048
1192 3708 9943 34.3554 5.32046 0.30729 17.6064
1193 3720 9949 34.4109 5.30685 0.306029 17.5342
1194 3714 9922 34.3832 5.30102 0.305941 17.5291
1195 3717 9944 34.3971 5.30841 0.306239 17.5462
1196 3699 9930 34.3137 5.32624 0.307986 17.6463
1197 3660 9922 34.1323 5.37737 0.312521 17.9061
1198 3678 9929 34.2161 5.3554 0.310514 17.7912
1199 3663 9915 34.1463 5.36934 0.311936 17.8726
1200 3663 9917 34.1463 5.37041 0.311997 17.8761
1201 3660 9938 34.1323 5.3859 0.313009 17.9341
1202 3666 9938 34.1603 5.3773 0.312265 17.8915
1203 3669 9945 34.1742 5.37673 0.312107 17.8824
1204 3660 9917 34.1323 5.3747 0.312369 17.8974
1205 3675 9931 34.2022 5.36073 0.310943 17.8157
1206 3693 9924 34.2858 5.33152 0.308533 17.6776
1207 3708 9891 34.3554 5.29307 0.305732 17.5172
1208 3705 9898 34.3415 5.30095 0.306302 17.5498
1209 3714 9908 34.3832 5.29366 0.305523 17.5052
1210 3711 9885 34.3693 5.28573 0.305193 17.4863
1211 3705 9875 34.3415 5.28882 0.305612 17.5103
1212 3696 9873 34.2998 5.30034 0.306635 17.5689
1213 3699 9854 34.3137 5.28611 0.305702 17.5154
1214 3705 9857 34.3415 5.27933 0.305072 17.4794
1215 3720 9867 34.4109 5.26378 0.303583 17.394
1216 3702 9864 34.3276 5.2872 0.305642 17.512
1217 3708 9868 34.3554 5.28095 0.305043 17.4777
1218 3690 9860 34.2719 5.30188 0.306967 17.5879
1219 3684 9856 34.244 5.30819 0.307573 17.6227
1220 3684 9863 34.244 5.3119 0.307785 17.6348
1221 3678 9878 34.2161 5.32833 0.308969 17.7026
1222 3669 9858 34.1742 5.33044 0.309463 17.7309
1223 3684 9909 34.244 5.33628 0.309176 17.7145
1224 3681 9905 34.2301 5.33841 0.309421 17.7285
1225 3681 9899 34.2301 5.33523 0.309239 17.7181
1226 3672 9907 34.1882 5.35224 0.310584 17.7951
1227 3666 9909 34.1603 5.36186 0.311383 17.8409
1228 3693 9900 34.2858 5.31883 0.30781 17.6362
1229 3714 9919 34.3832 5.29945 0.305851 17.524
1230 3711 9917 34.3693 5.30258 0.306151 17.5412
1231 3705 9897 34.3415 5.30042 0.306272 17.5481
1232 3705 9903 34.3415 5.30358 0.306452 17.5584
1233 3729 9914 34.4525 5.276 0.303915 17.4131
1234 3741 9938 34.5079 5.272 0.303208 17.3726
1235 3747 9947 34.5356 5.26845 0.302768 17.3473
1236 3756 9946 34.577 5.25559 0.301684 17.2852
1237 3762 9937 34.6046 5.24272 0.30072 17.23
1238 3771 9941 34.646 5.23256 0.299793 17.1768
1239 3786 9934 34.7149 5.20867 0.297861 17.0662
1240 3756 9936 34.577 5.25038 0.301389 17.2683
1241 3762 9903 34.6046 5.22504 0.299721 17.1728
1242 3762 9906 34.6046 5.2266 0.299809 17.1778
1243 3756 9890 34.577 5.22644 0.300036 17.1908
1244 3750 9898 34.5494 5.23878 0.300971 17.2443
1245 3765 9895 34.6184 5.21682 0.299139 17.1394
1246 3771 9910 34.646 5.21648 0.298885 17.1249
1247 3789 9946 34.7286 5.21083 0.297867 17.0665
1248 3774 9936 34.6598 5.2259 0.299299 17.1486
1249 3753 9940 34.5632 5.25657 0.301858 17.2952
1250 3753 9956 34.5632 5.2649 0.302329 17.3222
1251 3738 9955 34.4941 5.28502 0.304066 17.4217
1252 3717 9933 34.3971 5.30263 0.30591 17.5274
1253 3735 9917 34.4802 5.26929 0.303294 17.3775
1254 3726 9933 34.4387 5.29011 0.304837 17.4659
1255 3741 9938 34.5079 5.272 0.303208 17.3726
1256 3780 9940 34.6873 5.21986 0.298725 17.1157
1257 3786 9929 34.7149 5.20609 0.297715 17.0578
1258 3798 9940 34.7698 5.19566 0.296665 16.9977
1259 3765 9923 34.6184 5.23136 0.29996 17.1865
1260 3756 9938 34.577 5.25142 0.301448 17.2717
1261 3765 9950 34.6184 5.24538 0.300752 17.2318
1262 3771 9963 34.646 5.24396 0.300436 17.2137
1263 3759 9959 34.5908 5.25825 0.301715 17.287
1264 3747 9967 34.5356 5.27888 0.303358 17.3812
1265 3762 9989 34.6046 5.26974 0.302246 17.3174
1266 3747 9973 34.5356 5.28201 0.303536 17.3913
1267 3738 9978 34.4941 5.29705 0.304747 17.4607
1268 3744 9962 34.5218 5.2804 0.303564 17.393
1269 3744 9960 34.5218 5.27936 0.303505 17.3896
1270 3753 9952 34.5632 5.26282 0.302211 17.3154
1271 3756 9963 34.577 5.26443 0.302184 17.3139
1272 3786 9988 34.7149 5.23656 0.299433 17.1562
1273 3786 9954 34.7149 5.219 0.298443 17.0995
1274 3786 9944 34.7149 5.21383 0.298152 17.0829
1275 3777 9935 34.6736 5.22132 0.298924 17.1271
1276 3804 9940 34.7973 5.18765 0.295984 16.9586
1277 3789 9940 34.7286 5.20773 0.297692 17.0565
1278 3765 9938 34.6184 5.23915 0.3004 17.2117
1279 3765 9951 34.6184 5.2459 0.300781 17.2335
1280 3762 9955 34.6046 5.25207 0.301248 17.2602
1281 3750 9951 34.5494 5.26641 0.302534 17.3339
1282 3750 9959 34.5494 5.27058 0.30277 17.3474
1283 3747 9979 34.5356 5.28514 0.303713 17.4015
1284 3753 9960 34.5632 5.26698 0.302447 17.3289
1285 3714 9938 34.3832 5.30944 0.306419 17.5565
1286 3726 9924 34.4387 5.28539 0.304569 17.4505
1287 3705 9913 34.3415 5.30886 0.306752 17.5756
1288 3711 9930 34.3693 5.30942 0.30654 17.5634
1289 3729 9953 34.4525 5.29644 0.305074 17.4795
1290 3723 9953 34.4248 5.30477 0.30579 17.5204
1291 3753 9975 34.5632 5.2748 0.302889 17.3542
1292 3759 9971 34.5908 5.26449 0.302068 17.3072
1293 3747 9978 34.5356 5.28461 0.303683 17.3998
1294 3774 10003 34.6598 5.26061 0.301258 17.2608
1295 3759 10003 34.5908 5.28113 0.303008 17.3611
1296 3759 10019 34.5908 5.28945 0.303478 17.388
1297 3762 10001 34.6046 5.27597 0.302598 17.3376
1298 3780 9995 34.6873 5.24831 0.300329 17.2076
1299 3774 9980 34.6598 5.2487 0.300586 17.2223
1300 3756 10012 34.577 5.28993 0.303625 17.3964
1301 3759 10005 34.5908 5.28217 0.303067 17.3645
1302 3762 9990 34.6046 5.27026 0.302275 17.3191
1303 3789 9995 34.7286 5.23612 0.299291 17.1481
1304 3792 9993 34.7424 5.23104 0.298888 17.125
1305 3786 9977 34.7149 5.23088 0.299112 17.1379
1306 3783 9971 34.7011 5.23184 0.299283 17.1477
1307 3774 9955 34.6598 5.23574 0.299855 17.1804
1308 3780 9961 34.6873 5.23072 0.299337 17.1508
1309 3783 9947 34.7011 5.21943 0.298584 17.1076
1310 3786 9940 34.7149 5.21177 0.298036 17.0762
1311 3816 9929 34.8521 5.16604 0.294312 16.8628
1312 3819 9919 34.8658 5.15695 0.293687 16.8271
1313 3819 9910 34.8658 5.15234 0.293429 16.8122
1314 3828 9913 34.9069 5.14201 0.29251 16.7596
1315 3813 9927 34.8384 5.16899 0.294592 16.8789
1316 3810 9929 34.8247 5.174 0.294988 16.9015
1317 3807 9931 34.811 5.17902 0.295384 16.9243
1318 3798 9944 34.7698 5.19772 0.296781 17.0043
1319 3804 9949 34.7973 5.19227 0.296244 16.9735
1320 3798 9961 34.7698 5.20648 0.297274 17.0325
1321 3798 9945 34.7698 5.19824 0.29681 17.006
1322 3789 9939 34.7286 5.20722 0.297663 17.0548
1323 3810 9930 34.8247 5.17452 0.295016 16.9032
1324 3810 9926 34.8247 5.17246 0.294901 16.8966
1325 3825 9923 34.8932 5.15108 0.293131 16.7952
1326 3792 9910 34.7424 5.18823 0.296478 16.9869
1327 3777 9909 34.6736 5.20786 0.298165 17.0836
1328 3789 9932 34.7286 5.2036 0.297459 17.0432
1329 3792 9925 34.7424 5.19596 0.296913 17.0119
1330 3801 9953 34.7836 5.19834 0.296701 16.9997
1331 3801 9953 34.7836 5.19834 0.296701 16.9997
1332 3819 9925 34.8658 5.16002 0.29386 16.8369
1333 3825 9898 34.8932 5.13828 0.292413 16.7541
1334 3810 9901 34.8247 5.15962 0.294179 16.8552
1335 3813 9916 34.8384 5.16335 0.294275 16.8607
1336 3792 9917 34.7424 5.19184 0.296681 16.9986
1337 3783 9935 34.7011 5.21322 0.298234 17.0876
1338 3795 9936 34.7561 5.19762 0.296891 17.0106
1339 3789 9952 34.7286 5.21393 0.298041 17.0765
1340 3789 9964 34.7286 5.22012 0.29839 17.0965
1341 3780 9934 34.6873 5.21675 0.29855 17.1056
1342 3780 9930 34.6873 5.21468 0.298433 17.099
1343 3783 9937 34.7011 5.21426 0.298292 17.0909
1344 3783 9952 34.7011 5.22201 0.29873 17.1159
1345 3780 9974 34.6873 5.23745 0.299716 17.1725
1346 3783 9987 34.7011 5.24011 0.299749 17.1744
1347 3798 9978 34.7698 5.21523 0.297766 17.0608
1348 3807 9964 34.811 5.19598 0.296337 16.9789
1349 3822 9963 34.8795 5.17552 0.294616 16.8802
1350 3816 9981 34.8521 5.19271 0.295809 16.9486
1351 3804 9988 34.7973 5.21233 0.297372 17.0381
1352 3801 9976 34.7836 5.21018 0.297366 17.0378
1353 3786 9962 34.7149 5.22313 0.298676 17.1129
1354 3795 9971 34.7561 5.21566 0.297906 17.0688
1355 3786 9955 34.7149 5.21952 0.298472 17.1012
1356 3783 9946 34.7011 5.21891 0.298555 17.1059
1357 3789 9953 34.7286 5.21444 0.29807 17.0782
1358 3783 9944 34.7011 5.21788 0.298496 17.1026
1359 3789 9948 34.7286 5.21186 0.297925 17.0698
1360 3795 9957 34.7561 5.20844 0.2975 17.0455
1361 3792 9949 34.7424 5.20835 0.297611 17.0518
1362 3780 9934 34.6873 5.21675 0.29855 17.1056
1363 3789 9939 34.7286 5.20722 0.297663 17.0548
1364 3786 9919 34.7149 5.20092 0.297424 17.0412
1365 3789 9935 34.7286 5.20515 0.297547 17.0482
1366 3795 9927 34.7561 5.19298 0.29663 16.9956
1367 3789 9930 34.7286 5.20257 0.297401 17.0398
1368 3774 9933 34.6598 5.22434 0.299212 17.1436
1369 3774 9922 34.6598 5.21864 0.29889 17.1251
1370 3783 9934 34.7011 5.21271 0.298205 17.0859
1371 3789 9963 34.7286 5.21961 0.298361 17.0948
1372 3807 9964 34.811 5.19598 0.296337 16.9789
1373 3804 9946 34.7973 5.19073 0.296157 16.9686
1374 3798 9956 34.7698 5.2039 0.297129 17.0242
1375 3798 9958 34.7698 5.20493 0.297187 17.0276
1376 3795 9967 34.7561 5.2136 0.29779 17.0621
1377 3783 9958 34.7011 5.22512 0.298904 17.126
1378 3783 9942 34.7011 5.21684 0.298438 17.0992
1379 3771 9915 34.646 5.21907 0.299032 17.1332
1380 3753 9924 34.5632 5.24823 0.301387 17.2682
1381 3738 9895 34.4941 5.25365 0.302289 17.3199
1382 3732 9881 34.4664 5.25457 0.30258 17.3366
1383 3741 9889 34.5079 5.2464 0.301758 17.2895
1384 3756 9879 34.577 5.22071 0.299712 17.1722
1385 3753 9905 34.5632 5.23834 0.300827 17.2361
1386 3759 9880 34.5908 5.21716 0.299393 17.154
1387 3774 9870 34.6598 5.1917 0.297369 17.038
1388 3771 9868 34.646 5.1947 0.297655 17.0544
1389 3774 9863 34.6598 5.18807 0.297165 17.0263
1390 3774 9870 34.6598 5.1917 0.297369 17.038
1391 3735 9871 34.4802 5.24522 0.30193 17.2993
1392 3747 9881 34.5356 5.23401 0.300819 17.2357
1393 3747 9902 34.5356 5.24497 0.301439 17.2712
1394 3753 9881 34.5632 5.22583 0.300119 17.1956
1395 3768 9890 34.6322 5.21016 0.298645 17.1111
1396 3771 9875 34.646 5.19833 0.29786 17.0661
1397 3774 9880 34.6598 5.19688 0.297662 17.0548
1398 3771 9886 34.646 5.20403 0.298182 17.0846
1399 3750 9889 34.5494 5.23409 0.300705 17.2291
1400 3756 9877 34.577 5.21967 0.299653 17.1688
1401 3759 9867 34.5908 5.21039 0.299011 17.132
1402 3747 9881 34.5356 5.23401 0.300819 17.2357
1403 3741 9873 34.5079 5.23804 0.301285 17.2623
1404 3729 9878 34.4525 5.25713 0.302845 17.3517
1405 3738 9891 34.4941 5.25156 0.30217 17.3131
1406 3711 9918 34.3693 5.3031 0.306181 17.5429
1407 3708 9897 34.3554 5.29623 0.305912 17.5275
1408 3723 9900 34.4248 5.27696 0.304211 17.43
1409 3750 9929 34.5494 5.25494 0.301885 17.2967
1410 3738 9913 34.4941 5.26306 0.302822 17.3504
1411 3741 9926 34.5079 5.26573 0.302853 17.3522
1412 3738 9929 34.4941 5.27143 0.303296 17.3776
1413 3777 9944 34.6736 5.22598 0.299187 17.1422
1414 3765 9954 34.6184 5.24746 0.300869 17.2385
1415 3771 9948 34.646 5.23619 0.299997 17.1886
1416 3771 9937 34.646 5.23048 0.299675 17.1701
1417 3795 9943 34.7561 5.20123 0.297094 17.0222
1418 3780 9929 34.6873 5.21417 0.298404 17.0973
1419 3801 9945 34.7836 5.19422 0.296469 16.9864
1420 3813 9941 34.8384 5.17618 0.294995 16.902
1421 3819 9970 34.8658 5.18308 0.295154 16.9111
1422 3816 9958 34.8521 5.18091 0.295147 16.9107
1423 3804 9929 34.7973 5.18199 0.295666 16.9404
1424 3813 9970 34.8384 5.19106 0.295831 16.9499
1425 3789 9964 34.7286 5.22012 0.29839 17.0965
1426 3807 9957 34.811 5.19238 0.296135 16.9673
1427 3804 9934 34.7973 5.18456 0.29581 16.9487
1428 3816 9951 34.8521 5.17733 0.294945 16.8991
1429 3804 9923 34.7973 5.1789 0.295492 16.9305
1430 3777 9903 34.6736 5.20475 0.29799 17.0735
1431 3765 9923 34.6184 5.23136 0.29996 17.1865
1432 3801 9913 34.7836 5.17775 0.295543 16.9333
1433 3774 9884 34.6598 5.19895 0.297779 17.0615
1434 3771 9895 34.646 5.2087 0.298446 17.0997
1435 3759 9872 34.5908 5.213 0.299158 17.1405
1436 3753 9872 34.5632 5.22114 0.299854 17.1804
1437 3771 9861 34.646 5.19107 0.29745 17.0427
1438 3771 9877 34.646 5.19937 0.297919 17.0695
1439 3774 9886 34.6598 5.19999 0.297837 17.0648
1440 3768 9898 34.6322 5.21431 0.29888 17.1246
1441 3783 9871 34.7011 5.18013 0.296369 16.9807
1442 3786 9876 34.7149 5.1787 0.296172 16.9694
1443 3804 9893 34.7973 5.16347 0.294624 16.8807
1444 3816 9888 34.8521 5.14502 0.293131 16.7952
1445 3810 9878 34.8247 5.14781 0.293515 16.8172
1446 3807 9859 34.811 5.14201 0.293303 16.805
1447 3810 9843 34.8247 5.12983 0.292505 16.7593
1448 3807 9827 34.811 5.12556 0.292378 16.752
1449 3822 9860 34.8795 5.12277 0.291656 16.7106
1450 3798 9842 34.7698 5.14517 0.293824 16.8349
1451 3798 9860 34.7698 5.15445 0.294346 16.8648
1452 3789 9865 34.7286 5.16901 0.295511 16.9315
1453 3792 9841 34.7424 5.15262 0.294473 16.872
1454 3804 9851 34.7973 5.14186 0.293409 16.8111
1455 3804 9835 34.7973 5.13363 0.292946 16.7846
1456 3804 9838 34.7973 5.13517 0.293033 16.7895
1457 3804 9851 34.7973 5.14186 0.293409 16.8111
1458 3795 9861 34.7561 5.15895 0.294714 16.8859
1459 3795 9869 34.7561 5.16308 0.294946 16.8992
1460 3804 9857 34.7973 5.14495 0.293583 16.8211
1461 3816 9871 34.8521 5.13629 0.292641 16.7671
1462 3807 9856 34.811 5.14047 0.293217 16.8001
1463 3813 9847 34.8384 5.12793 0.292285 16.7467
1464 3816 9854 34.8521 5.12757 0.292152 16.7391
1465 3816 9863 34.8521 5.13219 0.292411 16.7539
1466 3843 9883 34.9752 5.10708 0.289991 16.6152
1467 3828 9881 34.9069 5.12565 0.291592 16.707
1468 3846 9866 34.9889 5.09452 0.289176 16.5686
1469 3846 9879 34.9889 5.10114 0.289547 16.5898
1470 3825 9874 34.8932 5.126 0.291724 16.7146
1471 3837 9870 34.9479 5.10826 0.29028 16.6318
1472 3843 9878 34.9752 5.10453 0.289848 16.6071
1473 3846 9871 34.9889 5.09707 0.289319 16.5767
1474 3858 9869 35.0434 5.08053 0.28795 16.4983
1475 3858 9888 35.0434 5.09017 0.288489 16.5292
1476 3864 9890 35.0706 5.08345 0.287893 16.495
1477 3837 9901 34.9479 5.12408 0.291167 16.6826
1478 3831 9889 34.9206 5.12581 0.291488 16.701
1479 3825 9877 34.8932 5.12754 0.29181 16.7195
1480 3843 9870 34.9752 5.10046 0.28962 16.594
1481 3834 9860 34.9342 5.10707 0.290325 16.6344
1482 3843 9836 34.9752 5.08313 0.288649 16.5384
