MCS Area Volume r h theta_rad theta_deg
1004 7734 38633 49.6166 9.86061 0.39236 22.4806
1005 7746 38624 49.6551 9.84368 0.391407 22.426
1006 7761 38610 49.7031 9.8219 0.390195 22.3565
1007 7770 38617 49.732 9.81268 0.389618 22.3235
1008 7752 38637 49.6743 9.83958 0.391101 22.4084
1009 7731 38585 49.607 9.85235 0.392114 22.4665
1010 7728 38574 49.5974 9.85329 0.392224 22.4728
1011 7743 38588 49.6455 9.8384 0.391277 22.4185
1012 7725 38594 49.5877 9.86195 0.392635 22.4963
1013 7734 38614 49.6166 9.85589 0.392177 22.4701
1014 7758 38620 49.6935 9.82804 0.390506 22.3744
1015 7791 38612 49.7991 9.78598 0.388074 22.235
1016 7767 38600 49.7224 9.81212 0.38967 22.3264
1017 7785 38589 49.7799 9.78756 0.38828 22.2468
1018 7788 38584 49.7895 9.78269 0.388019 22.2319
1019 7809 38623 49.8566 9.76698 0.386903 22.1679
1020 7821 38612 49.8949 9.74983 0.385951 22.1134
1021 7821 38638 49.8949 9.75624 0.386199 22.1276
1022 7824 38628 49.9045 9.75017 0.385892 22.11
1023 7815 38608 49.8758 9.75606 0.386336 22.1354
1024 7839 38617 49.9523 9.72949 0.384734 22.0437
1025 7842 38601 49.9618 9.72198 0.384373 22.0229
1026 7854 38624 50.0001 9.71331 0.383752 21.9874
1027 7854 38653 50.0001 9.72042 0.384026 22.0031
1028 7860 38639 50.0192 9.70984 0.383475 21.9715
1029 7860 38615 50.0192 9.70395 0.383249 21.9585
1030 7842 38645 49.9618 9.73279 0.38479 22.0468
1031 7848 38646 49.981 9.72586 0.384379 22.0233
1032 7842 38660 49.9618 9.73647 0.384932 22.055
1033 7848 38629 49.981 9.72169 0.384218 22.0141
1034 7839 38653 49.9523 9.73834 0.385076 22.0632
1035 7821 38667 49.8949 9.76338 0.386474 22.1434
1036 7833 38682 49.9332 9.75266 0.385772 22.1031
1037 7830 38665 49.9236 9.75208 0.385822 22.106
1038 7842 38649 49.9618 9.73377 0.384828 22.049
1039 7836 38644 49.9427 9.73972 0.385201 22.0704
1040 7845 38632 49.9714 9.72601 0.384457 22.0277
1041 7848 38612 49.981 9.71752 0.384057 22.0049
1042 7863 38617 50.0287 9.70088 0.383059 21.9476
1043 7848 38600 49.981 9.71457 0.383944 21.9984
1044 7818 38585 49.8853 9.74678 0.385906 22.1108
1045 7830 38584 49.9236 9.73215 0.385052 22.0619
1046 7812 38569 49.8662 9.75005 0.386177 22.1263
1047 7818 38576 49.8853 9.74457 0.38582 22.1059
1048 7794 38588 49.8087 9.77643 0.387631 22.2096
1049 7809 38599 49.8566 9.76106 0.386674 22.1548
1050 7758 38580 49.6935 9.81811 0.390122 22.3523
1051 7734 38579 49.6166 9.84718 0.391839 22.4507
1052 7743 38579 49.6455 9.83617 0.39119 22.4135
1053 7749 38569 49.6647 9.82635 0.390662 22.3833
1054 7788 38559 49.7895 9.77651 0.38778 22.2182
1055 7842 38568 49.9618 9.71387 0.38406 22.005
1056 7848 38561 49.981 9.70499 0.383574 21.9772
1057 7836 38580 49.9427 9.72398 0.384594 22.0356
1058 7839 38569 49.9523 9.71769 0.384279 22.0176
1059 7851 38577 49.9905 9.70535 0.383517 21.9739
1060 7842 38608 49.9618 9.7237 0.384439 22.0267
1061 7836 38591 49.9427 9.72669 0.384698 22.0416
1062 7839 38590 49.9523 9.72286 0.384478 22.029
1063 7863 38600 50.0287 9.69671 0.382898 21.9384
1064 7839 38599 49.9523 9.72507 0.384564 22.0339
1065 7827 38585 49.914 9.73599 0.385273 22.0745
1066 7839 38579 49.9523 9.72015 0.384374 22.023
1067 7863 38624 50.0287 9.70259 0.383125 21.9514
1068 7890 38651 50.1145 9.67718 0.381507 21.8587
1069 7890 38638 50.1145 9.67401 0.381385 21.8517
1070 7884 38631 50.0955 9.67939 0.381734 21.8717
1071 7872 38607 50.0573 9.68774 0.382339 21.9064
1072 7878 38618 50.0764 9.68332 0.382027 21.8885
1073 7866 38615 50.0382 9.69682 0.382831 21.9346
1074 7875 38635 50.0669 9.69103 0.382395 21.9096
1075 7857 38620 50.0096 9.70875 0.383505 21.9732
1076 7836 38621 49.9427 9.73407 0.384983 22.0579
1077 7866 38630 50.0382 9.7005 0.382973 21.9427
1078 7854 38608 50.0001 9.70938 0.383601 21.9787
1079 7878 38646 50.0764 9.69017 0.382291 21.9036
1080 7875 38653 50.0669 9.69544 0.382565 21.9193
1081 7902 38656 50.1526 9.66423 0.380726 21.814
1082 7890 38645 50.1145 9.67572 0.381451 21.8555
1083 7869 38637 50.0478 9.69865 0.38283 21.9346
1084 7896 38641 50.1336 9.66765 0.380999 21.8296
1085 7866 38620 50.0382 9.69805 0.382878 21.9373
1086 7845 38610 49.9714 9.72061 0.384248 22.0158
1087 7827 38609 49.914 9.7419 0.385501 22.0876
1088 7830 38599 49.9236 9.73584 0.385195 22.07
1089 7818 38586 49.8853 9.74703 0.385915 22.1113
1090 7830 38581 49.9236 9.73141 0.385024 22.0603
1091 7833 38602 49.9332 9.73298 0.385013 22.0596
1092 7842 38607 49.9618 9.72345 0.38443 22.0262
1093 7827 38602 49.914 9.74017 0.385434 22.0838
1094 7863 38593 50.0287 9.69499 0.382832 21.9347
1095 7875 38569 50.0669 9.67488 0.381773 21.874
1096 7881 38559 50.0859 9.66533 0.381263 21.8448
1097 7854 38551 50.0001 9.69539 0.383061 21.9478
1098 7875 38554 50.0669 9.6712 0.381631 21.8659
1099 7875 38568 50.0669 9.67463 0.381763 21.8734
1100 7908 38586 50.1717 9.64009 0.379657 21.7528
1101 7905 38580 50.1621 9.64216 0.379807 21.7613
1102 7926 38580 50.2287 9.61752 0.378369 21.679
1103 7902 38557 50.1526 9.64007 0.379797 21.7608
1104 7893 38528 50.124 9.64359 0.380144 21.7806
1105 7890 38554 50.1145 9.65348 0.380595 21.8065
1106 7896 38539 50.1336 9.64274 0.380041 21.7747
1107 7899 38542 50.1431 9.63994 0.379863 21.7645
1108 7884 38567 50.0955 9.66374 0.381131 21.8372
1109 7875 38530 50.0669 9.66533 0.381405 21.8529
1110 7881 38537 50.0859 9.65995 0.381056 21.8329
1111 7890 38550 50.1145 9.6525 0.380557 21.8043
1112 7920 38562 50.2097 9.62016 0.378611 21.6928
1113 7917 38554 50.2002 9.62173 0.378741 21.7003
1114 7920 38538 50.2097 9.61431 0.378386 21.6799
1115 7929 38540 50.2382 9.60427 0.377791 21.6458
1116 7929 38533 50.2382 9.60257 0.377725 21.6421
1117 7932 38569 50.2477 9.60782 0.377857 21.6496
1118 7929 38591 50.2382 9.61668 0.378267 21.6731
1119 7938 38594 50.2667 9.60689 0.377682 21.6396
1120 7953 38618 50.3142 9.59523 0.376887 21.594
1121 7953 38608 50.3142 9.59281 0.376794 21.5887
1122 7950 38625 50.3047 9.60043 0.377156 21.6094
1123 7959 38632 50.3332 9.59165 0.376611 21.5782
1124 7974 38633 50.3806 9.57448 0.375607 21.5207
1125 7977 38632 50.3901 9.57076 0.375395 21.5086
1126 7965 38634 50.3521 9.58516 0.376224 21.556
1127 7947 38638 50.2952 9.60708 0.37748 21.628
1128 7971 38693 50.3711 9.59248 0.376366 21.5642
1129 7986 38687 50.4185 9.57364 0.375299 21.5031
1130 8004 38677 50.4753 9.55045 0.374 21.4286
1131 7983 38701 50.409 9.5805 0.375631 21.5221
1132 7974 38724 50.3806 9.5965 0.376451 21.569
1133 7992 38738 50.4374 9.57902 0.375368 21.507
1134 8004 38731 50.4753 9.56347 0.374498 21.4571
1135 7986 38730 50.4185 9.58404 0.375697 21.5259
1136 7995 38751 50.4469 9.57869 0.375286 21.5023
1137 7995 38754 50.4469 9.57942 0.375314 21.5039
1138 7974 38749 50.3806 9.60255 0.376683 21.5823
1139 7971 38727 50.3711 9.60072 0.376681 21.5822
1140 7965 38725 50.3521 9.60721 0.377069 21.6044
1141 7953 38713 50.3142 9.61828 0.377771 21.6447
1142 7977 38693 50.3901 9.58552 0.375961 21.541
1143 8016 38696 50.5131 9.54122 0.373373 21.3927
1144 8046 38691 50.6075 9.50566 0.371335 21.2759
1145 8046 38639 50.6075 9.49318 0.370859 21.2486
1146 8052 38645 50.6264 9.48778 0.370518 21.2291
1147 8046 38647 50.6075 9.4951 0.370932 21.2528
1148 8067 38647 50.6735 9.47122 0.369549 21.1736
1149 8079 38693 50.7112 9.46863 0.369182 21.1526
1150 8097 38703 50.7677 9.45067 0.368097 21.0904
1151 8136 38711 50.8898 9.40877 0.365642 20.9497
1152 8142 38746 50.9085 9.41038 0.365571 20.9457
1153 8130 38715 50.871 9.41644 0.366065 20.974
1154 8094 38693 50.7583 9.45167 0.368202 21.0964
1155 8094 38723 50.7583 9.45883 0.368475 21.112
1156 8082 38737 50.7206 9.47575 0.369387 21.1643
1157 8067 38756 50.6735 9.49732 0.370545 21.2307
1158 8052 38773 50.6264 9.51849 0.37169 21.2963
1159 8013 38790 50.5036 9.56732 0.374439 21.4538
1160 8025 38771 50.5414 9.54894 0.373463 21.3979
1161 8013 38731 50.5036 9.5531 0.373896 21.4227
1162 8034 38726 50.5698 9.52779 0.372451 21.3399
1163 8034 38731 50.5698 9.52899 0.372497 21.3425
1164 8040 38768 50.5886 9.53101 0.372439 21.3392
1165 8061 38770 50.6547 9.50751 0.371068 21.2606
1166 8025 38768 50.5414 9.54821 0.373436 21.3963
1167 8028 38761 50.5509 9.54309 0.373172 21.3812
1168 8028 38759 50.5509 9.5426 0.373153 21.3801
1169 8013 38734 50.5036 9.55383 0.373924 21.4242
1170 7992 38749 50.4374 9.58168 0.375469 21.5128
1171 7986 38758 50.4185 9.5908 0.375956 21.5407
1172 7977 38730 50.3901 9.59447 0.376304 21.5606
1173 8004 38723 50.4753 9.56154 0.374424 21.4529
1174 8001 38726 50.4658 9.56573 0.374653 21.466
1175 8019 38725 50.5225 9.54476 0.37344 21.3965
1176 8019 38739 50.5225 9.54813 0.373569 21.4039
1177 7992 38719 50.4374 9.57444 0.375192 21.4969
1178 8043 38719 50.5981 9.51581 0.371791 21.302
1179 8025 38717 50.5414 9.53594 0.372967 21.3694
1180 8028 38753 50.5509 9.54116 0.373098 21.377
1181 8061 38734 50.6547 9.49888 0.370739 21.2418
1182 8073 38750 50.6924 9.48907 0.370096 21.2049
1183 8079 38757 50.7112 9.48393 0.369766 21.186
1184 8052 38754 50.6264 9.51393 0.371516 21.2863
1185 8019 38736 50.5225 9.54741 0.373541 21.4024
1186 8046 38766 50.6075 9.52367 0.372023 21.3153
1187 8028 38754 50.5509 9.5414 0.373107 21.3775
1188 8037 38751 50.5792 9.53036 0.372482 21.3416
1189 8067 38738 50.6735 9.49301 0.37038 21.2212
1190 8067 38737 50.6735 9.49277 0.370371 21.2207
1191 8079 38722 50.7112 9.47556 0.369447 21.1677
1192 8073 38696 50.6924 9.47614 0.369603 21.1767
1193 8055 38684 50.6358 9.49372 0.370677 21.2382
1194 8049 38689 50.617 9.50176 0.371119 21.2635
1195 8049 38684 50.617 9.50056 0.371073 21.2609
1196 8037 38689 50.5792 9.51546 0.371913 21.309
1197 8046 38649 50.6075 9.49558 0.37095 21.2539
1198 8067 38629 50.6735 9.4669 0.369385 21.1642
1199 8061 38633 50.6547 9.47467 0.369815 21.1889
1200 8049 38623 50.617 9.48592 0.370514 21.2289
1201 8070 38643 50.6829 9.46686 0.369316 21.1602
1202 8052 38614 50.6264 9.48034 0.370234 21.2128
1203 8046 38629 50.6075 9.49077 0.370767 21.2434
1204 8034 38631 50.5698 9.50495 0.371579 21.2899
1205 8031 38639 50.5603 9.5103 0.371851 21.3055
1206 8040 38642 50.5886 9.50074 0.371283 21.2729
1207 8040 38636 50.5886 9.4993 0.371228 21.2698
1208 8043 38623 50.5981 9.49275 0.37091 21.2516
1209 8070 38684 50.6829 9.47667 0.36969 21.1817
1210 8055 38696 50.6358 9.4966 0.370787 21.2445
1211 8076 38687 50.7018 9.47059 0.369324 21.1607
1212 8067 38661 50.6735 9.47457 0.369677 21.1809
1213 8094 38659 50.7583 9.44355 0.367893 21.0787
1214 8079 38664 50.7112 9.46169 0.368918 21.1374
1215 8064 38649 50.6641 9.4751 0.369765 21.186
1216 8052 38647 50.6264 9.48826 0.370536 21.2302
1217 8058 38653 50.6452 9.48287 0.370196 21.2107
1218 8064 38668 50.6641 9.47965 0.369938 21.1959
1219 8070 38688 50.6829 9.47763 0.369727 21.1838
1220 8082 38703 50.7206 9.46762 0.369077 21.1466
1221 8055 38740 50.6358 9.50715 0.37119 21.2676
1222 8031 38725 50.5603 9.53099 0.372642 21.3508
1223 8040 38723 50.5886 9.5202 0.372026 21.3155
1224 8052 38701 50.6264 9.50122 0.371031 21.2585
1225 8043 38680 50.5981 9.50644 0.371433 21.2815
1226 8031 38684 50.5603 9.52113 0.372265 21.3292
1227 8037 38690 50.5792 9.5157 0.371922 21.3096
1228 8040 38702 50.5886 9.51516 0.371833 21.3045
1229 8028 38713 50.5509 9.53154 0.372731 21.3559
1230 8031 38712 50.5603 9.52786 0.372522 21.3439
1231 8022 38698 50.532 9.53481 0.372992 21.3709
1232 8004 38705 50.4753 9.5572 0.374258 21.4434
1233 8019 38669 50.5225 9.53127 0.372925 21.367
1234 8028 38671 50.5509 9.52143 0.372345 21.3338
1235 8031 38682 50.5603 9.52064 0.372246 21.3282
1236 8019 38667 50.5225 9.53079 0.372906 21.366
1237 8025 38672 50.5414 9.52511 0.372553 21.3457
1238 8040 38694 50.5886 9.51323 0.37176 21.3003
1239 8052 38714 50.6264 9.50434 0.37115 21.2653
1240 8043 38732 50.5981 9.51893 0.37191 21.3089
1241 8052 38753 50.6264 9.51369 0.371507 21.2858
1242 8067 38752 50.6735 9.49637 0.370508 21.2286
1243 8061 38782 50.6547 9.51038 0.371178 21.2669
1244 8082 38780 50.7206 9.48603 0.369778 21.1867
1245 8145 38764 50.9179 9.4113 0.36554 20.9439
1246 8157 38763 50.9554 9.39768 0.36476 20.8992
1247 8157 38786 50.9554 9.40313 0.364967 20.9111
1248 8190 38778 51.0584 9.36459 0.362787 20.7862
1249 8193 38805 51.0677 9.36765 0.362838 20.7891
1250 8199 38798 51.0864 9.35937 0.362394 20.7637
1251 8196 38803 51.0771 9.36386 0.362629 20.7771
1252 8199 38814 51.0864 9.36314 0.362537 20.7719
1253 8196 38821 51.0771 9.36811 0.36279 20.7864
1254 8184 38823 51.0397 9.38187 0.363572 20.8311
1255 8172 38813 51.0022 9.39283 0.364249 20.8699
1256 8184 38795 51.0397 9.37525 0.363321 20.8168
1257 8199 38767 51.0864 9.35205 0.362117 20.7478
1258 8196 38777 51.0771 9.35772 0.362397 20.7638
1259 8226 38763 51.1705 9.3214 0.360376 20.648
1260 8232 38744 51.1891 9.31036 0.35983 20.6167
1261 8226 38748 51.1705 9.31787 0.360242 20.6404
1262 8235 38762 51.1985 9.31131 0.359801 20.6151
1263 8229 38747 51.1798 9.31435 0.360045 20.629
1264 8250 38731 51.2451 9.28764 0.358587 20.5455
1265 8259 38743 51.273 9.28065 0.358132 20.5194
1266 8274 38731 51.3195 9.26155 0.357093 20.4599
1267 8274 38767 51.3195 9.26998 0.357411 20.4781
1268 8265 38744 51.2916 9.27436 0.357767 20.4985
1269 8247 38737 51.2357 9.29232 0.358828 20.5593
1270 8229 38722 51.1798 9.30847 0.359822 20.6163
1271 8223 38682 51.1611 9.30562 0.359843 20.6175
1272 8208 38654 51.1145 9.31548 0.360538 20.6573
1273 8199 38654 51.0864 9.32538 0.361107 20.6899
1274 8217 38708 51.1425 9.31833 0.360453 20.6524
1275 8223 38725 51.1611 9.31575 0.360226 20.6394
1276 8214 38718 51.1331 9.32398 0.360731 20.6684
1277 8214 38740 51.1331 9.32916 0.360927 20.6796
1278 8205 38724 51.1051 9.33529 0.361353 20.704
1279 8211 38728 51.1238 9.32963 0.361009 20.6843
1280 8196 38730 51.0771 9.34663 0.361976 20.7397
1281 8202 38727 51.0958 9.3393 0.361569 20.7164
1282 8208 38734 51.1145 9.33435 0.361252 20.6982
1283 8220 38737 51.1518 9.32186 0.360522 20.6564
1284 8220 38742 51.1518 9.32304 0.360567 20.6589
1285 8238 38740 51.2078 9.30285 0.359418 20.5931
1286 8256 38739 51.2637 9.28298 0.358283 20.5281
1287 8259 38752 51.273 9.28276 0.358212 20.524
1288 8277 38762 51.3289 9.26556 0.357181 20.4649
1289 8298 38781 51.3939 9.24728 0.356049 20.4001
1290 8337 38790 51.5146 9.20746 0.353735 20.2675
1291 8319 38789 51.4589 9.22653 0.354828 20.3301
1292 8319 38809 51.4589 9.23119 0.355003 20.3402
1293 8301 38779 51.4032 9.24358 0.355847 20.3885
1294 8304 38778 51.4125 9.24011 0.355653 20.3774
1295 8301 38761 51.4032 9.23937 0.355688 20.3794
1296 8319 38739 51.4589 9.21488 0.354389 20.305
1297 8313 38734 51.4404 9.22016 0.354713 20.3236
1298 8325 38724 51.4775 9.20495 0.35389 20.2764
1299 8313 38719 51.4404 9.21666 0.354581 20.316
1300 8313 38737 51.4404 9.22086 0.354739 20.3251
1301 8310 38728 51.4311 9.22199 0.354845 20.3311
1302 8316 38687 51.4496 9.20598 0.354116 20.2894
1303 8331 38691 51.496 9.19085 0.353235 20.2389
1304 8328 38674 51.4867 9.1901 0.353269 20.2408
1305 8307 38657 51.4218 9.20865 0.354405 20.3059
1306 8307 38655 51.4218 9.20818 0.354387 20.3049
1307 8292 38665 51.3753 9.22666 0.355398 20.3628
1308 8304 38673 51.4125 9.21561 0.35473 20.3245
1309 8292 38666 51.3753 9.22689 0.355406 20.3633
1310 8289 38654 51.366 9.22732 0.355486 20.3678
1311 8301 38644 51.4032 9.21206 0.354659 20.3205
1312 8292 38667 51.3753 9.22713 0.355415 20.3638
1313 8283 38671 51.3475 9.23777 0.356006 20.3976
1314 8271 38692 51.3102 9.25567 0.356934 20.4508
1315 8277 38711 51.3289 9.25362 0.35673 20.4391
1316 8274 38672 51.3195 9.24774 0.356572 20.4301
1317 8283 38660 51.3475 9.2352 0.355909 20.3921
1318 8280 38626 51.3382 9.23049 0.355794 20.3855
1319 8301 38638 51.4032 9.21066 0.354606 20.3174
1320 8319 38654 51.4589 9.19508 0.353643 20.2623
1321 8331 38669 51.496 9.18573 0.353042 20.2278
1322 8325 38693 51.4775 9.19774 0.353618 20.2608
1323 8331 38692 51.496 9.19108 0.353243 20.2394
1324 8313 38675 51.4404 9.20641 0.354195 20.2939
1325 8310 38660 51.4311 9.20613 0.354247 20.2969
1326 8307 38682 51.4218 9.21448 0.354624 20.3185
1327 8289 38640 51.366 9.22405 0.355362 20.3608
1328 8292 38642 51.3753 9.22128 0.355195 20.3512
1329 8307 38659 51.4218 9.20912 0.354422 20.3069
1330 8301 38653 51.4032 9.21417 0.354738 20.325
1331 8310 38672 51.4311 9.20893 0.354352 20.3029
1332 8295 38674 51.3846 9.22553 0.355292 20.3567
1333 8292 38698 51.3753 9.23437 0.355688 20.3794
1334 8307 38708 51.4218 9.22055 0.354853 20.3316
1335 8313 38695 51.4404 9.21107 0.354371 20.3039
1336 8343 38687 51.5331 9.17711 0.352469 20.195
1337 8352 38678 51.5609 9.16544 0.351844 20.1592
1338 8319 38658 51.4589 9.19601 0.353678 20.2643
1339 8292 38652 51.3753 9.22362 0.355283 20.3562
1340 8280 38641 51.3382 9.234 0.355927 20.3931
1341 8259 38594 51.273 9.24571 0.356812 20.4438
1342 8268 38604 51.3009 9.23831 0.356342 20.4169
1343 8274 38610 51.3195 9.23322 0.356024 20.3987
1344 8262 38586 51.2823 9.24059 0.356555 20.4291
1345 8259 38597 51.273 9.24642 0.356839 20.4453
1346 8247 38600 51.2357 9.26015 0.357612 20.4896
1347 8238 38631 51.2078 9.27723 0.358449 20.5376
1348 8232 38630 51.1891 9.28355 0.358816 20.5586
1349 8247 38658 51.2357 9.27377 0.358127 20.5191
1350 8268 38675 51.3009 9.25494 0.35697 20.4529
1351 8274 38647 51.3195 9.24189 0.356351 20.4174
1352 8277 38645 51.3289 9.23817 0.356147 20.4057
1353 8292 38643 51.3753 9.22152 0.355204 20.3517
1354 8304 38655 51.4125 9.21141 0.354571 20.3154
1355 8298 38671 51.3939 9.2216 0.355081 20.3446
1356 8286 38694 51.3567 9.23991 0.356024 20.3986
1357 8274 38683 51.3195 9.25032 0.356669 20.4356
1358 8271 38673 51.3102 9.25122 0.356766 20.4412
1359 8262 38649 51.2823 9.25536 0.357113 20.4611
1360 8271 38630 51.3102 9.24115 0.356386 20.4194
1361 8259 38605 51.273 9.24829 0.356909 20.4494
1362 8262 38598 51.2823 9.2434 0.356661 20.4352
1363 8253 38603 51.2544 9.25433 0.357265 20.4698
1364 8280 38656 51.3382 9.23751 0.356059 20.4007
1365 8283 38651 51.3475 9.2331 0.355829 20.3875
1366 8280 38670 51.3382 9.24078 0.356183 20.4078
1367 8289 38677 51.366 9.2327 0.355688 20.3794
1368 8298 38672 51.3939 9.22183 0.35509 20.3451
1369 8322 38690 51.4682 9.20025 0.353776 20.2698
1370 8322 38673 51.4682 9.19629 0.353626 20.2613
1371 8325 38692 51.4775 9.1975 0.35361 20.2603
1372 8325 38678 51.4775 9.19424 0.353487 20.2533
1373 8310 38664 51.4311 9.20706 0.354282 20.2989
1374 8316 38673 51.4496 9.20272 0.353994 20.2823
1375 8337 38729 51.5146 9.19328 0.353201 20.2369
1376 8361 38698 51.5887 9.16051 0.351473 20.1379
1377 8343 38676 51.5331 9.17455 0.352373 20.1895
1378 8325 38684 51.4775 9.19564 0.35354 20.2563
1379 8307 38676 51.4218 9.21308 0.354572 20.3155
1380 8340 38682 51.5238 9.17915 0.352608 20.2029
1381 8346 38650 51.5424 9.16532 0.351963 20.166
1382 8364 38653 51.5979 9.14689 0.3509 20.1051
1383 8367 38646 51.6072 9.14209 0.350658 20.0912
1384 8379 38654 51.6442 9.13125 0.350004 20.0538
1385 8349 38643 51.5516 9.1605 0.35172 20.1521
1386 8358 38636 51.5794 9.14931 0.351114 20.1174
1387 8367 38641 51.6072 9.14093 0.350614 20.0887
1388 8355 38667 51.5701 9.15969 0.351566 20.1432
1389 8373 38686 51.6257 9.145 0.350644 20.0904
1390 8391 38654 51.6811 9.11858 0.349284 20.0125
1391 8385 38676 51.6626 9.13 0.349835 20.0441
1392 8394 38656 51.6904 9.11588 0.349121 20.0032
1393 8385 38620 51.6626 9.11704 0.349348 20.0162
1394 8391 38629 51.6811 9.1128 0.349067 20.0001
1395 8406 38615 51.7273 9.0938 0.348049 19.9417
1396 8373 38646 51.6257 9.13574 0.350296 20.0705
1397 8322 38656 51.4682 9.19233 0.353477 20.2528
1398 8301 38670 51.4032 9.21813 0.354888 20.3336
1399 8328 38686 51.4867 9.1929 0.353374 20.2468
1400 8331 38701 51.496 9.19318 0.353322 20.2439
1401 8346 38704 51.5424 9.17786 0.352435 20.193
1402 8358 38695 51.5794 9.163 0.351629 20.1468
1403 8379 38682 51.6442 9.13773 0.350248 20.0677
1404 8373 38673 51.6257 9.14199 0.350531 20.0839
1405 8376 38710 51.6349 9.14738 0.350672 20.092
1406 8394 38736 51.6904 9.13437 0.349815 20.0429
1407 8385 38724 51.6626 9.1411 0.350251 20.0679
1408 8397 38689 51.6996 9.12035 0.349228 20.0093
1409 8397 38722 51.6996 9.12797 0.349514 20.0257
1410 8409 38720 51.7365 9.11488 0.348778 19.9835
1411 8397 38705 51.6996 9.12404 0.349366 20.0172
1412 8427 38737 51.7919 9.0999 0.347852 19.9305
1413 8412 38734 51.7458 9.11495 0.34872 19.9802
1414 8424 38713 51.7826 9.09752 0.347824 19.9288
1415 8448 38737 51.8564 9.07796 0.346607 19.8591
1416 8442 38759 51.8379 9.08927 0.347151 19.8903
1417 8442 38764 51.8379 9.09042 0.347194 19.8928
1418 8433 38754 51.8103 9.09753 0.347642 19.9184
1419 8436 38751 51.8195 9.09371 0.347438 19.9068
1420 8454 38748 51.8748 9.07423 0.346347 19.8442
1421 8466 38784 51.9116 9.07 0.345948 19.8214
1422 8469 38802 51.9208 9.07101 0.345926 19.8201
1423 8484 38783 51.9667 9.0511 0.344882 19.7603
1424 8484 38798 51.9667 9.05453 0.345011 19.7677
1425 8505 38810 52.031 9.03557 0.343885 19.7032
1426 8496 38789 52.0035 9.04006 0.344232 19.723
1427 8526 38776 52.0952 9.00622 0.342376 19.6167
1428 8538 38794 52.1319 8.99802 0.341834 19.5857
1429 8547 38799 52.1593 8.98996 0.341358 19.5583
1430 8544 38783 52.1502 8.98938 0.341395 19.5605
1431 8535 38753 52.1227 8.99176 0.34166 19.5757
1432 8559 38765 52.1959 8.97 0.34038 19.5023
1433 8526 38765 52.0952 9.00371 0.342282 19.6113
1434 8526 38768 52.0952 9.0044 0.342308 19.6128
1435 8520 38768 52.0769 9.01055 0.342656 19.6327
1436 8514 38734 52.0585 9.00896 0.342715 19.6361
1437 8487 38716 51.9759 9.03267 0.344134 19.7174
1438 8487 38716 51.9759 9.03267 0.344134 19.7174
1439 8466 38724 51.9116 9.05625 0.345434 19.7919
1440 8466 38735 51.9116 9.05877 0.345528 19.7973
1441 8469 38742 51.9208 9.05726 0.345412 19.7906
1442 8460 38711 51.8932 9.0595 0.345676 19.8058
1443 8478 38725 51.9484 9.04404 0.344738 19.752
1444 8457 38711 51.884 9.06262 0.345853 19.8159
1445 8460 38706 51.8932 9.05835 0.345633 19.8033
1446 8490 38694 51.9851 9.02454 0.343771 19.6966
1447 8478 38689 51.9484 9.03579 0.34443 19.7344
1448 8478 38690 51.9484 9.03602 0.344439 19.7349
1449 8511 38725 52.0494 9.00999 0.342812 19.6417
1450 8499 38703 52.0126 9.01732 0.343323 19.671
1451 8505 38707 52.031 9.01205 0.343008 19.6529
1452 8499 38717 52.0126 9.02052 0.343442 19.6778
1453 8508 38701 52.0402 9.0076 0.342782 19.64
1454 8499 38684 52.0126 9.01298 0.343161 19.6617
1455 8523 38697 52.086 8.99129 0.341878 19.5882
1456 8529 38705 52.1044 8.98697 0.341599 19.5722
1457 8529 38701 52.1044 8.98606 0.341566 19.5703
1458 8538 38715 52.1319 8.98005 0.341165 19.5473
1459 8538 38700 52.1319 8.97664 0.341038 19.54
1460 8547 38714 52.1593 8.97064 0.340638 19.5171
1461 8526 38690 52.0952 8.98663 0.341646 19.5748
1462 8529 38714 52.1044 8.98902 0.341676 19.5766
1463 8529 38709 52.1044 8.98789 0.341633 19.5742
1464 8544 38692 52.1502 8.9687 0.340624 19.5163
1465 8502 38715 52.0218 9.01697 0.343251 19.6668
1466 8487 38735 51.9759 9.03701 0.344297 19.7267
1467 8514 38740 52.0585 9.01033 0.342766 19.639
1468 8511 38711 52.0494 9.0068 0.342693 19.6349
1469 8517 38697 52.0677 8.99745 0.342226 19.6081
1470 8478 38673 51.9484 9.03213 0.344293 19.7265
1471 8478 38682 51.9484 9.03419 0.34437 19.731
1472 8475 38692 51.9392 9.03958 0.344632 19.7459
1473 8451 38689 51.8656 9.06381 0.346017 19.8253
1474 8457 38699 51.884 9.05986 0.345749 19.81
1475 8457 38733 51.884 9.06767 0.346041 19.8267
1476 8493 38699 51.9943 9.02259 0.343639 19.689
1477 8469 38684 51.9208 9.04397 0.344915 19.7622
1478 8466 38689 51.9116 9.04822 0.345134 19.7747
1479 8448 38680 51.8564 9.06486 0.346117 19.8311
1480 8445 38687 51.8472 9.0696 0.346355 19.8447
1481 8460 38704 51.8932 9.05789 0.345616 19.8023
1482 8472 38713 51.93 9.0475 0.344987 19.7663
1483 8481 38732 51.9575 9.04253 0.344622 19.7454
1484 8511 38689 52.0494 9.00178 0.342506 19.6241
1485 8517 38685 52.0677 8.99471 0.342124 19.6023
1486 8502 38687 52.0218 9.01057 0.343012 19.6531
1487 8487 38698 51.9759 9.02855 0.34398 19.7086
1488 8478 38699 51.9484 9.03808 0.344516 19.7393
