MCS Area Volume r h theta_rad theta_deg
289 3558 15946 33.6533 8.76526 0.509593 29.1975
290 3564 15973 33.6817 8.76563 0.509203 29.1752
291 3567 15985 33.6959 8.76502 0.508964 29.1615
292 3573 15999 33.7242 8.75858 0.508196 29.1175
293 3573 16008 33.7242 8.7633 0.508459 29.1325
294 3561 16014 33.6675 8.7941 0.510992 29.2777
295 3573 16041 33.7242 8.7806 0.50942 29.1876
296 3558 16028 33.6533 8.80841 0.511994 29.3351
297 3555 16008 33.6391 8.80483 0.512001 29.3355
298 3555 16012 33.6391 8.80694 0.512119 29.3422
299 3546 16017 33.5965 8.83049 0.514052 29.453
300 3558 16019 33.6533 8.80367 0.51173 29.32
301 3567 16036 33.6959 8.7918 0.510452 29.2468
302 3567 16048 33.6959 8.7981 0.510802 29.2668
303 3561 16045 33.6675 8.8104 0.511898 29.3296
304 3546 16023 33.5965 8.83366 0.514228 29.4631
305 3561 16045 33.6675 8.8104 0.511898 29.3296
306 3573 16051 33.7242 8.78584 0.509711 29.2043
307 3582 16038 33.7666 8.75836 0.507573 29.0818
308 3564 16049 33.6817 8.80556 0.511423 29.3024
309 3558 16030 33.6533 8.80946 0.512052 29.3384
310 3573 16068 33.7242 8.79475 0.510206 29.2326
311 3561 16060 33.6675 8.81828 0.512336 29.3547
312 3564 16067 33.6817 8.81501 0.511948 29.3325
313 3576 16055 33.7383 8.78103 0.509239 29.1773
314 3594 16054 33.8232 8.7393 0.505704 28.9747
315 3588 16054 33.7949 8.75299 0.506868 29.0414
316 3591 16037 33.809 8.73726 0.505794 28.9798
317 3588 16031 33.7949 8.74098 0.506202 29.0032
318 3585 16022 33.7808 8.74313 0.506524 29.0217
319 3570 15999 33.71 8.76547 0.508784 29.1512
320 3582 15978 33.7666 8.72696 0.50583 28.9819
321 3585 16003 33.7808 8.73319 0.505973 28.9901
322 3591 15994 33.809 8.71481 0.504548 28.9085
323 3582 15988 33.7666 8.7322 0.506121 28.9986
324 3576 15978 33.7383 8.74069 0.506999 29.0489
325 3582 15996 33.7666 8.73638 0.506353 29.0119
326 3573 16011 33.7242 8.76487 0.508546 29.1375
327 3567 16006 33.6959 8.77605 0.509577 29.1966
328 3558 15994 33.6533 8.79052 0.510999 29.2781
329 3558 16005 33.6533 8.79631 0.511321 29.2965
330 3558 16004 33.6533 8.79578 0.511291 29.2948
331 3561 15997 33.6675 8.78516 0.510495 29.2492
332 3564 15980 33.6817 8.76931 0.509407 29.1869
333 3570 15990 33.71 8.76075 0.508522 29.1361
334 3606 15992 33.8796 8.67976 0.501601 28.7396
335 3585 15985 33.7808 8.72378 0.50545 28.9602
336 3585 15984 33.7808 8.72326 0.505421 28.9585
337 3567 15993 33.6959 8.76922 0.509198 29.1749
338 3573 15995 33.7242 8.75648 0.50808 29.1108
339 3570 15987 33.71 8.75917 0.508434 29.1311
340 3588 15994 33.7949 8.72164 0.505129 28.9418
341 3603 15990 33.8655 8.6855 0.502119 28.7693
342 3588 16009 33.7949 8.72948 0.505564 28.9667
