MCS Area Volume r h theta_rad theta_deg
1006 7239 33311 48.0026 9.09439 0.374475 21.4558
1007 7245 33282 48.0224 9.07939 0.37372 21.4126
1008 7257 33285 48.0622 9.0657 0.372868 21.3637
1009 7245 33282 48.0224 9.07939 0.37372 21.4126
1010 7245 33286 48.0224 9.08046 0.373763 21.415
1011 7242 33286 48.0125 9.08409 0.373985 21.4277
1012 7233 33286 47.9827 9.095 0.374651 21.4659
1013 7239 33284 48.0026 9.08719 0.374185 21.4392
1014 7230 33292 47.9727 9.10025 0.374938 21.4824
1015 7266 33319 48.092 9.06389 0.372569 21.3467
1016 7284 33296 48.1515 9.03616 0.371007 21.2571
1017 7299 33300 48.2011 9.01927 0.369957 21.197
1018 7293 33283 48.1813 9.02194 0.370213 21.2116
1019 7290 33331 48.1714 9.03825 0.370941 21.2534
1020 7287 33361 48.1614 9.04979 0.371479 21.2842
1021 7296 33325 48.1912 9.02948 0.370441 21.2247
1022 7302 33328 48.211 9.0231 0.370036 21.2015
1023 7284 33318 48.1515 9.04199 0.371241 21.2705
1024 7305 33320 48.2209 9.01741 0.369734 21.1842
1025 7296 33324 48.1912 9.02921 0.37043 21.2241
1026 7296 33302 48.1912 9.02339 0.370196 21.2107
1027 7290 33323 48.1714 9.03613 0.370856 21.2485
1028 7296 33305 48.1912 9.02418 0.370228 21.2125
1029 7293 33336 48.1813 9.03598 0.370776 21.2439
1030 7257 33339 48.0622 9.08007 0.373445 21.3968
1031 7269 33339 48.1019 9.06559 0.372563 21.3463
1032 7299 33347 48.2011 9.03172 0.370456 21.2256
1033 7338 33372 48.3297 8.99191 0.367901 21.0792
1034 7308 33389 48.2308 9.03207 0.370247 21.2136
1035 7341 33390 48.3396 8.9931 0.367875 21.0777
1036 7350 33392 48.3692 8.98298 0.36725 21.0419
1037 7377 33396 48.4579 8.95224 0.365366 20.9339
1038 7380 33395 48.4678 8.94846 0.365142 20.9211
1039 7371 33400 48.4382 8.96034 0.365834 20.9608
1040 7365 33409 48.4185 8.96976 0.366356 20.9907
1041 7368 33379 48.4284 8.95835 0.365828 20.9604
1042 7380 33375 48.4678 8.94322 0.364933 20.9091
1043 7371 33367 48.4382 8.95168 0.365488 20.9409
1044 7377 33358 48.4579 8.94228 0.364968 20.9111
1045 7368 33343 48.4284 8.9489 0.36545 20.9388
1046 7347 33336 48.3593 8.97179 0.366876 21.0204
1047 7329 33294 48.3 8.98201 0.367725 21.0691
1048 7329 33239 48.3 8.9675 0.367144 21.0358
1049 7344 33235 48.3494 8.94874 0.366027 20.9718
1050 7368 33225 48.4284 8.91793 0.364213 20.8679
1051 7344 33199 48.3494 8.93926 0.365648 20.9501
1052 7359 33207 48.3988 8.92374 0.364663 20.8937
1053 7398 33223 48.5269 8.88242 0.362074 20.7453
1054 7395 33233 48.517 8.88852 0.36239 20.7634
1055 7419 33225 48.5957 8.85861 0.360624 20.6623
1056 7443 33250 48.6742 8.83746 0.359214 20.5814
1057 7440 33232 48.6644 8.83623 0.359236 20.5827
1058 7422 33245 48.6055 8.86036 0.360623 20.6622
1059 7407 33273 48.5564 8.88504 0.361964 20.739
1060 7383 33283 48.4776 8.9156 0.363758 20.8418
1061 7365 33256 48.4185 8.92958 0.364751 20.8987
1062 7365 33212 48.4185 8.91803 0.36429 20.8723
1063 7335 33184 48.3198 8.94591 0.366134 20.9779
1064 7347 33180 48.3593 8.93073 0.365234 20.9264
1065 7353 33222 48.3791 8.93473 0.365248 20.9272
1066 7338 33188 48.3297 8.94343 0.365961 20.968
1067 7329 33180 48.3 8.95194 0.366521 21.0001
1068 7338 33206 48.3297 8.94817 0.366151 20.9789
1069 7350 33200 48.3692 8.93247 0.365231 20.9262
1070 7344 33215 48.3494 8.94348 0.365817 20.9598
1071 7320 33186 48.2704 8.96416 0.367231 21.0408
1072 7308 33217 48.2308 8.98659 0.368425 21.1092
1073 7326 33198 48.2901 8.96023 0.366927 21.0234
1074 7311 33207 48.2407 8.98038 0.368102 21.0907
1075 7308 33183 48.2308 8.9776 0.368064 21.0885
1076 7323 33167 48.2803 8.9556 0.366815 21.0169
1077 7311 33177 48.2407 8.97245 0.367784 21.0725
1078 7320 33201 48.2704 8.96813 0.36739 21.0499
1079 7317 33192 48.2605 8.9693 0.367511 21.0568
1080 7320 33176 48.2704 8.96152 0.367126 21.0347
1081 7332 33159 48.3099 8.94286 0.366085 20.9751
1082 7341 33172 48.3396 8.93568 0.365578 20.9461
1083 7365 33184 48.4185 8.91067 0.363996 20.8554
1084 7380 33180 48.4678 8.8921 0.362893 20.7922
1085 7389 33227 48.4973 8.89393 0.362749 20.784
1086 7368 33227 48.4284 8.91845 0.364234 20.8691
1087 7365 33233 48.4185 8.92354 0.36451 20.8849
1088 7365 33247 48.4185 8.92722 0.364657 20.8933
1089 7344 33250 48.3494 8.95269 0.366185 20.9809
1090 7332 33260 48.3099 8.96949 0.367151 21.0362
1091 7329 33257 48.3 8.97225 0.367335 21.0467
1092 7344 33258 48.3494 8.9548 0.36627 20.9857
1093 7332 33251 48.3099 8.96712 0.367056 21.0307
1094 7350 33243 48.3692 8.94378 0.365683 20.9521
1095 7323 33252 48.2803 8.97804 0.367713 21.0684
1096 7329 33233 48.3 8.96592 0.367081 21.0322
1097 7338 33230 48.3297 8.9545 0.366404 20.9934
1098 7365 33269 48.4185 8.933 0.364888 20.9065
1099 7383 33265 48.4776 8.91088 0.36357 20.831
1100 7398 33241 48.5269 8.88713 0.362262 20.7561
1101 7389 33257 48.4973 8.90179 0.363063 20.802
1102 7377 33257 48.4579 8.9158 0.363911 20.8506
1103 7380 33285 48.4678 8.91963 0.363991 20.8552
1104 7401 33289 48.5367 8.89619 0.362552 20.7727
1105 7383 33279 48.4776 8.91455 0.363716 20.8394
1106 7389 33285 48.4973 8.90912 0.363355 20.8187
1107 7419 33283 48.5957 8.87374 0.361227 20.6968
1108 7419 33268 48.5957 8.86983 0.361071 20.6879
1109 7410 33253 48.5662 8.87633 0.361545 20.715
1110 7398 33230 48.5269 8.88425 0.362147 20.7495
1111 7404 33236 48.5465 8.87885 0.361789 20.729
1112 7413 33244 48.576 8.87051 0.361241 20.6976
1113 7392 33217 48.5072 8.88782 0.362434 20.7659
1114 7398 33215 48.5269 8.88032 0.361991 20.7405
1115 7395 33214 48.517 8.88355 0.362191 20.752
1116 7392 33246 48.5072 8.89541 0.362737 20.7833
1117 7374 33239 48.4481 8.91458 0.363935 20.8519
1118 7383 33241 48.4776 8.90459 0.363319 20.8166
1119 7386 33257 48.4875 8.90529 0.363275 20.8141
1120 7383 33245 48.4776 8.90564 0.363361 20.819
1121 7362 33258 48.4086 8.93363 0.364986 20.9121
1122 7353 33248 48.3791 8.94157 0.365522 20.9428
1123 7368 33234 48.4284 8.92029 0.364308 20.8733
1124 7365 33243 48.4185 8.92617 0.364615 20.8909
1125 7371 33257 48.4382 8.92281 0.364336 20.8749
1126 7386 33285 48.4875 8.91262 0.363567 20.8309
1127 7374 33276 48.4481 8.92429 0.364322 20.8741
1128 7392 33254 48.5072 8.89751 0.36282 20.7881
1129 7410 33246 48.5662 8.87451 0.361472 20.7108
1130 7395 33224 48.517 8.88617 0.362296 20.758
1131 7416 33222 48.5859 8.86129 0.360803 20.6725
1132 7416 33221 48.5859 8.86103 0.360792 20.6719
1133 7431 33237 48.635 8.84789 0.359913 20.6215
1134 7443 33220 48.6742 8.82966 0.358903 20.5636
1135 7440 33191 48.6644 8.82555 0.358811 20.5584
1136 7455 33206 48.7134 8.81226 0.357929 20.5078
1137 7473 33232 48.7722 8.79844 0.356958 20.4522
1138 7476 33206 48.782 8.78828 0.356485 20.4251
1139 7473 33223 48.7722 8.79611 0.356865 20.4469
1140 7485 33209 48.8114 8.77882 0.355899 20.3915
1141 7461 33230 48.733 8.81162 0.357763 20.4983
1142 7464 33215 48.7428 8.8043 0.357402 20.4776
1143 7464 33211 48.7428 8.80326 0.35736 20.4752
1144 7461 33207 48.733 8.80565 0.357526 20.4847
1145 7434 33234 48.6448 8.84365 0.359673 20.6077
1146 7425 33275 48.6153 8.86471 0.360725 20.668
1147 7452 33271 48.7036 8.83258 0.358808 20.5582
1148 7461 33259 48.733 8.81915 0.358062 20.5154
1149 7437 33229 48.6546 8.83889 0.359413 20.5928
1150 7425 33241 48.6153 8.85585 0.360372 20.6478
1151 7452 33241 48.7036 8.82479 0.358498 20.5404
1152 7506 33271 48.8798 8.77103 0.355103 20.3459
1153 7509 33279 48.8896 8.7697 0.354981 20.3389
1154 7497 33284 48.8505 8.78459 0.355849 20.3887
1155 7485 33288 48.8114 8.79927 0.356711 20.438
1156 7509 33273 48.8896 8.76816 0.354919 20.3354
1157 7497 33299 48.8505 8.78847 0.356003 20.3975
1158 7521 33302 48.9286 8.76207 0.354401 20.3057
1159 7509 33285 48.8896 8.77125 0.355042 20.3424
1160 7497 33263 48.8505 8.77917 0.355634 20.3763
1161 7473 33223 48.7722 8.79611 0.356865 20.4469
1162 7452 33250 48.7036 8.82713 0.358591 20.5457
1163 7449 33259 48.6938 8.83291 0.358891 20.5629
1164 7452 33269 48.7036 8.83206 0.358787 20.557
1165 7470 33242 48.7624 8.80446 0.357267 20.4699
1166 7461 33229 48.733 8.81137 0.357753 20.4977
1167 7458 33233 48.7233 8.81584 0.358001 20.5119
1168 7461 33228 48.733 8.81111 0.357742 20.4971
1169 7467 33264 48.7526 8.81359 0.3577 20.4947
1170 7506 33306 48.8798 8.78007 0.355461 20.3664
1171 7506 33297 48.8798 8.77775 0.355369 20.3611
1172 7530 33275 48.9579 8.74498 0.353517 20.255
1173 7500 33268 48.8603 8.77706 0.355481 20.3675
1174 7464 33264 48.7428 8.81702 0.357907 20.5065
1175 7446 33232 48.684 8.82933 0.35882 20.5589
1176 7422 33229 48.6055 8.85619 0.360457 20.6526
1177 7425 33220 48.6153 8.85038 0.360154 20.6353
1178 7422 33204 48.6055 8.84966 0.360197 20.6378
1179 7416 33180 48.5859 8.85033 0.360366 20.6474
1180 7413 33182 48.576 8.85432 0.360596 20.6606
1181 7425 33170 48.6153 8.83734 0.359635 20.6056
1182 7425 33221 48.6153 8.85064 0.360164 20.6359
1183 7437 33238 48.6546 8.84124 0.359506 20.5982
1184 7419 33238 48.5957 8.862 0.360759 20.67
1185 7416 33232 48.5859 8.8639 0.360907 20.6784
1186 7455 33271 48.7134 8.82914 0.3586 20.5463
1187 7422 33269 48.6055 8.86662 0.360872 20.6764
1188 7428 33281 48.6252 8.86281 0.360578 20.6596
1189 7440 33280 48.6644 8.84872 0.359732 20.6112
1190 7461 33293 48.733 8.82798 0.358413 20.5355
1191 7458 33288 48.7233 8.83012 0.358568 20.5444
1192 7446 33289 48.684 8.84415 0.359409 20.5926
1193 7440 33296 48.6644 8.85288 0.359898 20.6206
1194 7434 33311 48.6448 8.8637 0.360471 20.6535
1195 7422 33315 48.6055 8.87861 0.36135 20.7038
1196 7404 33340 48.5465 8.90603 0.362872 20.791
1197 7425 33366 48.6153 8.88844 0.361669 20.7221
1198 7422 33373 48.6055 8.89374 0.361952 20.7383
1199 7464 33381 48.7428 8.84737 0.359113 20.5756
1200 7461 33363 48.733 8.84614 0.359134 20.5769
1201 7452 33358 48.7036 8.85519 0.359706 20.6096
1202 7446 33316 48.684 8.85117 0.359688 20.6086
1203 7449 33316 48.6938 8.84772 0.35948 20.5967
1204 7452 33302 48.7036 8.84064 0.359128 20.5765
1205 7434 33276 48.6448 8.85459 0.360108 20.6327
1206 7455 33287 48.7134 8.8333 0.358765 20.5557
1207 7467 33280 48.7526 8.81774 0.357865 20.5041
1208 7503 33299 48.87 8.78166 0.355594 20.374
1209 7512 33326 48.8993 8.77843 0.355257 20.3547
1210 7482 33314 48.8016 8.80942 0.357183 20.4651
1211 7485 33317 48.8114 8.80678 0.357009 20.4551
1212 7488 33341 48.8211 8.80957 0.357049 20.4574
1213 7479 33306 48.7918 8.81077 0.357307 20.4722
1214 7497 33316 48.8505 8.79286 0.356177 20.4074
1215 7500 33279 48.8603 8.7799 0.355593 20.374
1216 7518 33287 48.9188 8.76159 0.354451 20.3086
1217 7533 33291 48.9676 8.74572 0.353477 20.2527
1218 7515 33258 48.9091 8.75751 0.354358 20.3032
1219 7515 33253 48.9091 8.75622 0.354307 20.3003
1220 7530 33252 48.9579 8.73906 0.353282 20.2416
1221 7551 33230 49.0261 8.70985 0.351646 20.1478
1222 7521 33224 48.9286 8.74197 0.353605 20.2601
1223 7521 33226 48.9286 8.74249 0.353625 20.2612
1224 7497 33233 48.8505 8.77141 0.355326 20.3587
1225 7491 33247 48.8309 8.78184 0.355879 20.3904
1226 7506 33267 48.8798 8.77 0.355062 20.3435
1227 7491 33256 48.8309 8.78417 0.355972 20.3957
1228 7488 33260 48.8211 8.78861 0.356218 20.4098
1229 7515 33252 48.9091 8.75596 0.354297 20.2997
1230 7518 33252 48.9188 8.75257 0.354094 20.2881
1231 7527 33281 48.9481 8.7499 0.353781 20.2701
1232 7521 33281 48.9286 8.75666 0.354187 20.2934
1233 7521 33226 48.9286 8.74249 0.353625 20.2612
1234 7515 33230 48.9091 8.75028 0.354072 20.2868
1235 7527 33237 48.9481 8.73857 0.353332 20.2444
1236 7524 33251 48.9384 8.74555 0.353677 20.2642
1237 7497 33249 48.8505 8.77555 0.35549 20.3681
1238 7500 33246 48.8603 8.77137 0.355255 20.3546
1239 7536 33250 48.9774 8.7318 0.352857 20.2172
1240 7521 33241 48.9286 8.74635 0.353778 20.27
1241 7524 33250 48.9384 8.74529 0.353667 20.2636
1242 7527 33254 48.9481 8.74295 0.353505 20.2544
1243 7542 33277 48.9969 8.732 0.352728 20.2098
1244 7557 33287 49.0456 8.71777 0.351822 20.1579
1245 7524 33316 48.9384 8.76229 0.35434 20.3022
1246 7527 33288 48.9481 8.7517 0.353852 20.2742
1247 7554 33294 49.0358 8.72292 0.352094 20.1735
1248 7554 33309 49.0358 8.72677 0.352247 20.1822
1249 7566 33291 49.0748 8.70874 0.351261 20.1257
1250 7539 33280 48.9871 8.73614 0.35296 20.2231
1251 7527 33299 48.9481 8.75453 0.353964 20.2806
1252 7524 33268 48.9384 8.74993 0.353851 20.2742
1253 7533 33265 48.9676 8.73903 0.353212 20.2376
1254 7539 33309 48.9871 8.7436 0.353255 20.24
1255 7545 33325 49.0066 8.74097 0.353014 20.2262
1256 7542 33290 48.9969 8.73535 0.35286 20.2174
1257 7494 33285 48.8407 8.78826 0.356064 20.401
1258 7461 33291 48.733 8.82746 0.358392 20.5344
1259 7470 33272 48.7624 8.81223 0.357576 20.4876
1260 7467 33277 48.7526 8.81696 0.357834 20.5024
1261 7473 33289 48.7722 8.81321 0.357545 20.4858
1262 7455 33292 48.7134 8.8346 0.358817 20.5587
1263 7458 33311 48.7233 8.83609 0.358806 20.558
1264 7461 33329 48.733 8.83732 0.358784 20.5568
1265 7473 33338 48.7722 8.82591 0.358049 20.5147
1266 7455 33321 48.7134 8.84213 0.359116 20.5758
1267 7464 33329 48.7428 8.83388 0.358577 20.5449
1268 7485 33362 48.8114 8.81842 0.357471 20.4816
1269 7500 33358 48.8603 8.80031 0.356402 20.4204
1270 7518 33397 48.9188 8.78995 0.355574 20.3729
1271 7536 33399 48.9774 8.77012 0.354374 20.3041
1272 7539 33389 48.9871 8.76417 0.354069 20.2867
1273 7503 33404 48.87 8.80877 0.356668 20.4356
1274 7503 33393 48.87 8.80593 0.356556 20.4291
1275 7533 33379 48.9676 8.76836 0.354373 20.3041
1276 7563 33347 49.065 8.72645 0.352028 20.1697
1277 7554 33341 49.0358 8.73498 0.352571 20.2008
1278 7557 33358 49.0456 8.73598 0.352542 20.1992
1279 7554 33353 49.0358 8.73806 0.352693 20.2078
1280 7560 33372 49.0553 8.73621 0.352483 20.1958
1281 7557 33367 49.0456 8.73829 0.352633 20.2044
1282 7539 33357 48.9871 8.75594 0.353744 20.268
1283 7542 33400 48.9969 8.76361 0.353978 20.2815
1284 7539 33383 48.9871 8.76262 0.354008 20.2832
1285 7527 33380 48.9481 8.77539 0.35479 20.3279
1286 7518 33437 48.9188 8.80025 0.355982 20.3963
1287 7524 33444 48.9384 8.79526 0.355646 20.377
1288 7524 33442 48.9384 8.79474 0.355625 20.3758
1289 7536 33467 48.9774 8.7876 0.355065 20.3438
1290 7533 33438 48.9676 8.78353 0.354974 20.3385
1291 7557 33427 49.0456 8.75368 0.353242 20.2393
1292 7575 33431 49.1039 8.73454 0.352075 20.1724
1293 7584 33433 49.1331 8.72501 0.351494 20.1391
1294 7575 33461 49.1039 8.74222 0.352378 20.1898
1295 7578 33483 49.1137 8.74449 0.352399 20.191
1296 7581 33466 49.1234 8.73679 0.352027 20.1697
1297 7587 33456 49.1428 8.72754 0.351526 20.1409
1298 7581 33491 49.1234 8.74319 0.352279 20.1841
1299 7584 33479 49.1331 8.73677 0.351958 20.1657
1300 7605 33503 49.2011 8.7195 0.350801 20.0994
1301 7617 33485 49.2399 8.70159 0.349825 20.0435
1302 7587 33461 49.1428 8.72882 0.351576 20.1438
1303 7587 33451 49.1428 8.72626 0.351475 20.1381
1304 7560 33417 49.0553 8.74775 0.352939 20.2219
1305 7569 33412 49.0845 8.73639 0.352284 20.1844
1306 7599 33392 49.1817 8.69785 0.350083 20.0583
1307 7605 33395 49.2011 8.69196 0.349715 20.0372
1308 7596 33378 49.172 8.6976 0.350141 20.0616
1309 7572 33399 49.0942 8.72971 0.351952 20.1654
1310 7569 33401 49.0845 8.73357 0.352173 20.178
1311 7611 33431 49.2205 8.69449 0.34968 20.0352
1312 7617 33452 49.2399 8.69319 0.349494 20.0245
1313 7635 33446 49.298 8.67179 0.348248 19.9531
1314 7641 33461 49.3174 8.66899 0.348004 19.9392
1315 7647 33428 49.3368 8.65402 0.347281 19.8978
1316 7623 33404 49.2593 8.67434 0.348617 19.9743
1317 7590 33369 49.1525 8.70197 0.350449 20.0792
1318 7593 33346 49.1623 8.69276 0.350018 20.0545
1319 7635 33371 49.298 8.65273 0.347498 19.9102
1320 7623 33354 49.2593 8.66162 0.348116 19.9456
1321 7662 33353 49.3851 8.61858 0.345556 19.7989
1322 7644 33356 49.3271 8.63904 0.346759 19.8678
1323 7629 33358 49.2787 8.65603 0.347762 19.9253
1324 7644 33409 49.3271 8.65249 0.347288 19.8981
1325 7656 33402 49.3658 8.63756 0.346434 19.8492
1326 7656 33397 49.3658 8.63629 0.346384 19.8464
1327 7629 33400 49.2787 8.66671 0.348182 19.9494
1328 7617 33415 49.2399 8.68377 0.349123 20.0033
1329 7623 33427 49.2593 8.68019 0.348847 19.9875
1330 7623 33412 49.2593 8.67638 0.348697 19.9789
1331 7623 33410 49.2593 8.67587 0.348677 19.9777
1332 7644 33412 49.3271 8.65325 0.347318 19.8999
1333 7647 33412 49.3368 8.64996 0.347122 19.8886
1334 7671 33415 49.4141 8.62446 0.345588 19.8007
1335 7647 33448 49.3368 8.65909 0.347481 19.9092
1336 7632 33475 49.2883 8.68247 0.348735 19.9811
1337 7641 33458 49.3174 8.66823 0.347974 19.9374
1338 7632 33479 49.2883 8.68348 0.348775 19.9834
1339 7611 33481 49.2205 8.70723 0.350182 20.064
1340 7629 33479 49.2787 8.68679 0.348973 19.9947
1341 7623 33464 49.2593 8.68961 0.349218 20.0087
1342 7620 33490 49.2496 8.69954 0.349677 20.035
1343 7620 33480 49.2496 8.697 0.349577 20.0293
1344 7620 33461 49.2496 8.69216 0.349386 20.0184
1345 7617 33449 49.2399 8.69243 0.349464 20.0228
1346 7620 33475 49.2496 8.69573 0.349526 20.0264
1347 7632 33482 49.2883 8.68424 0.348805 19.9851
1348 7611 33475 49.2205 8.7057 0.350122 20.0605
1349 7614 33481 49.2302 8.7039 0.349983 20.0526
1350 7587 33481 49.1428 8.73393 0.351778 20.1554
1351 7596 33468 49.172 8.72058 0.351047 20.1135
1352 7617 33449 49.2399 8.69243 0.349464 20.0228
1353 7605 33436 49.2011 8.70241 0.350128 20.0608
1354 7629 33464 49.2787 8.68298 0.348823 19.9861
1355 7644 33465 49.3271 8.66671 0.347847 19.9302
1356 7677 33485 49.4334 8.63561 0.345893 19.8182
1357 7677 33484 49.4334 8.63536 0.345883 19.8176
1358 7662 33483 49.3851 8.65151 0.34685 19.873
1359 7644 33469 49.3271 8.66772 0.347887 19.9325
1360 7635 33440 49.298 8.67026 0.348188 19.9497
1361 7632 33425 49.2883 8.66976 0.348235 19.9524
1362 7638 33414 49.3077 8.66036 0.347731 19.9235
1363 7647 33474 49.3368 8.66569 0.34774 19.9241
1364 7647 33423 49.3368 8.65275 0.347231 19.8949
1365 7650 33454 49.3464 8.65732 0.347344 19.9014
1366 7644 33470 49.3271 8.66798 0.347897 19.933
1367 7632 33449 49.2883 8.67586 0.348475 19.9662
1368 7650 33438 49.3464 8.65326 0.347185 19.8922
1369 7665 33398 49.3948 8.62671 0.345808 19.8134
1370 7677 33425 49.4334 8.62045 0.345298 19.7841
1371 7713 33422 49.5492 8.58063 0.342947 19.6494
1372 7692 33407 49.4817 8.59959 0.344149 19.7183
1373 7701 33392 49.5106 8.58605 0.343421 19.6766
1374 7710 33390 49.5396 8.57581 0.342823 19.6423
1375 7680 33379 49.4431 8.60555 0.344647 19.7468
1376 7677 33414 49.4334 8.61766 0.345188 19.7778
1377 7668 33442 49.4045 8.63457 0.346051 19.8273
1378 7677 33433 49.4334 8.62247 0.345377 19.7886
1379 7686 33429 49.4624 8.61166 0.344755 19.753
1380 7698 33408 49.501 8.59333 0.343772 19.6967
1381 7683 33435 49.4528 8.61644 0.345008 19.7675
1382 7674 33436 49.4238 8.6265 0.345601 19.8015
1383 7671 33430 49.4141 8.62825 0.345737 19.8092
1384 7671 33456 49.4141 8.63483 0.345995 19.8241
1385 7656 33466 49.3658 8.65378 0.347072 19.8858
1386 7647 33468 49.3368 8.66417 0.347681 19.9206
1387 7680 33469 49.4431 8.6283 0.34554 19.798
1388 7680 33459 49.4431 8.62577 0.34544 19.7923
1389 7680 33480 49.4431 8.63108 0.345649 19.8042
1390 7704 33506 49.5203 8.61153 0.344354 19.7301
1391 7701 33477 49.5106 8.60748 0.344261 19.7247
1392 7698 33464 49.501 8.60746 0.344326 19.7284
1393 7710 33466 49.5396 8.59495 0.343573 19.6853
1394 7737 33447 49.6262 8.56106 0.341659 19.5756
1395 7734 33439 49.6166 8.56228 0.341771 19.5821
1396 7752 33424 49.6743 8.53921 0.34048 19.5081
1397 7713 33391 49.5492 8.57283 0.342641 19.6319
1398 7722 33382 49.5781 8.56086 0.341976 19.5938
1399 7728 33404 49.5974 8.55994 0.34181 19.5843
1400 7728 33406 49.5974 8.56044 0.341829 19.5854
1401 7704 33397 49.5203 8.58406 0.343278 19.6684
1402 7704 33388 49.5203 8.58179 0.343189 19.6633
1403 7740 33392 49.6359 8.54404 0.340928 19.5337
1404 7746 33429 49.6551 8.54689 0.34091 19.5327
1405 7734 33439 49.6166 8.56228 0.341771 19.5821
1406 7734 33436 49.6166 8.56152 0.341742 19.5804
1407 7716 33443 49.5588 8.58268 0.342961 19.6502
1408 7722 33455 49.5781 8.57922 0.342695 19.635
1409 7752 33444 49.6743 8.54422 0.340676 19.5193
1410 7731 33463 49.607 8.57153 0.342199 19.6065
1411 7704 33449 49.5203 8.59717 0.343791 19.6978
1412 7692 33432 49.4817 8.6059 0.344397 19.7325
1413 7698 33429 49.501 8.59863 0.34398 19.7086
1414 7704 33444 49.5203 8.59591 0.343742 19.695
1415 7704 33466 49.5203 8.60145 0.343959 19.7074
1416 7677 33439 49.4334 8.62399 0.345437 19.7921
1417 7716 33435 49.5588 8.58066 0.342883 19.6457
1418 7743 33474 49.6455 8.56139 0.341542 19.5689
1419 7758 33465 49.6935 8.54306 0.340501 19.5093
1420 7758 33452 49.6935 8.53981 0.340374 19.502
1421 7773 33477 49.7416 8.53005 0.339671 19.4617
1422 7779 33483 49.7608 8.52515 0.339351 19.4434
1423 7788 33476 49.7895 8.51383 0.338717 19.4071
1424 7770 33451 49.732 8.52674 0.339606 19.458
1425 7788 33446 49.7895 8.50635 0.338425 19.3903
1426 7776 33462 49.7512 8.5231 0.339335 19.4425
1427 7776 33456 49.7512 8.5216 0.339277 19.4391
1428 7743 33430 49.6455 8.55035 0.34111 19.5442
1429 7746 33436 49.6551 8.54864 0.340978 19.5366
1430 7728 33432 49.5974 8.56697 0.342085 19.6
1431 7743 33421 49.6455 8.5481 0.341022 19.5391
1432 7746 33445 49.6551 8.5509 0.341067 19.5417
1433 7716 33397 49.5588 8.5711 0.342508 19.6243
1434 7701 33404 49.5106 8.58907 0.34354 19.6834
1435 7692 33402 49.4817 8.59832 0.3441 19.7155
1436 7698 33382 49.501 8.58677 0.343515 19.682
1437 7710 33368 49.5396 8.57027 0.342606 19.6299
1438 7752 33333 49.6743 8.5164 0.339588 19.457
1439 7782 33323 49.7703 8.48201 0.337602 19.3432
1440 7800 33322 49.8279 8.46273 0.336468 19.2782
1441 7809 33304 49.8566 8.44877 0.335733 19.2361
1442 7797 33286 49.8183 8.45692 0.336305 19.2688
1443 7776 33289 49.7512 8.47987 0.337646 19.3457
1444 7770 33272 49.732 8.48198 0.337857 19.3578
1445 7773 33285 49.7416 8.48205 0.337796 19.3543
1446 7779 33274 49.7608 8.47294 0.337312 19.3266
1447 7761 33297 49.7031 8.4978 0.338667 19.4042
1448 7779 33322 49.7608 8.48493 0.33778 19.3534
1449 7764 33316 49.7128 8.49936 0.338664 19.404
1450 7758 33280 49.6935 8.49673 0.33869 19.4055
1451 7761 33287 49.7031 8.49529 0.33857 19.3986
1452 7758 33299 49.6935 8.50149 0.338876 19.4162
1453 7794 33294 49.8087 8.46208 0.33657 19.284
1454 7815 33313 49.8758 8.4447 0.335448 19.2198
1455 7842 33339 49.9618 8.42288 0.334032 19.1386
1456 7830 33335 49.9236 8.43444 0.334733 19.1788
1457 7830 33355 49.9236 8.43941 0.334926 19.1899
1458 7842 33371 49.9618 8.43082 0.334341 19.1563
1459 7833 33359 49.9332 8.43726 0.33478 19.1815
1460 7848 33356 49.981 8.42083 0.333827 19.1269
1461 7854 33326 50.0001 8.40715 0.333169 19.0892
1462 7869 33302 50.0478 8.38563 0.332021 19.0234
1463 7881 33305 50.0859 8.37395 0.331319 18.9832
1464 7875 33337 50.0669 8.38806 0.331991 19.0217
1465 7866 33354 50.0382 8.4016 0.332704 19.0625
1466 7866 33354 50.0382 8.4016 0.332704 19.0625
1467 7872 33360 50.0573 8.39685 0.332395 19.0448
1468 7893 33370 50.124 8.37758 0.331213 18.9771
1469 7866 33354 50.0382 8.4016 0.332704 19.0625
1470 7881 33366 50.0859 8.38901 0.331904 19.0167
1471 7905 33383 50.1621 8.36841 0.33061 18.9426
1472 7929 33402 50.2382 8.34843 0.329344 18.87
1473 7926 33382 50.2287 8.34659 0.329334 18.8695
1474 7944 33366 50.2857 8.32426 0.328103 18.7989
1475 7932 33318 50.2477 8.32474 0.328365 18.814
1476 7905 33357 50.1621 8.36201 0.330362 18.9283
1477 7917 33358 50.2002 8.34992 0.329647 18.8874
1478 7941 33369 50.2762 8.32806 0.328311 18.8108
1479 7926 33357 50.2287 8.34045 0.329096 18.8558
1480 7929 33367 50.2382 8.33984 0.329011 18.851
1481 7929 33386 50.2382 8.3445 0.329192 18.8613
1482 7926 33376 50.2287 8.34512 0.329277 18.8662
1483 7959 33393 50.3332 8.3156 0.327464 18.7623
1484 7935 33388 50.2572 8.33885 0.328851 18.8418
1485 7932 33403 50.2477 8.3456 0.329173 18.8602
1486 7932 33394 50.2477 8.34339 0.329088 18.8553
1487 7950 33382 50.3047 8.32207 0.327897 18.7871
1488 7935 33384 50.2572 8.33787 0.328813 18.8396
1489 7902 33334 50.1526 8.35944 0.330323 18.9261
1490 7917 33310 50.2002 8.33813 0.32919 18.8612
