MCS Area Volume r h theta_rad theta_deg
1032 4620 15506 38.3483 6.64602 0.343204 19.6642
1033 4650 15505 38.4726 6.60396 0.339993 19.4802
1034 4650 15520 38.4726 6.61022 0.34031 19.4983
1035 4641 15519 38.4354 6.62225 0.341241 19.5517
1036 4647 15519 38.4602 6.61395 0.340606 19.5153
1037 4653 15521 38.485 6.6065 0.340014 19.4814
1038 4638 15507 38.4229 6.62139 0.341306 19.5554
1039 4641 15492 38.4354 6.61095 0.34067 19.519
1040 4638 15490 38.4229 6.61427 0.340946 19.5348
1041 4638 15518 38.4229 6.62599 0.341539 19.5687
1042 4668 15524 38.547 6.58712 0.338501 19.3947
1043 4662 15525 38.5222 6.59578 0.339152 19.432
1044 4641 15542 38.4354 6.63188 0.341728 19.5796
1045 4656 15536 38.4974 6.60862 0.340014 19.4814
1046 4653 15530 38.485 6.61026 0.340204 19.4923
1047 4677 15522 38.5841 6.57398 0.337519 19.3384
1048 4677 15531 38.5841 6.57772 0.337708 19.3492
1049 4704 15538 38.6953 6.54391 0.335057 19.1974
1050 4692 15517 38.646 6.55148 0.335858 19.2432
1051 4707 15515 38.7077 6.53035 0.334271 19.1523
1052 4689 15511 38.6336 6.55306 0.336043 19.2539
1053 4704 15499 38.6953 6.52779 0.334247 19.1509
1054 4716 15499 38.7447 6.51163 0.333018 19.0805
1055 4713 15529 38.7323 6.52804 0.333946 19.1337
1056 4710 15527 38.72 6.53126 0.334212 19.149
1057 4692 15535 38.646 6.55893 0.336233 19.2647
1058 4689 15532 38.6336 6.56177 0.336481 19.279
1059 4683 15528 38.6089 6.56828 0.337021 19.3099
1060 4695 15522 38.6583 6.54948 0.335652 19.2314
1061 4689 15541 38.6336 6.5655 0.336669 19.2897
1062 4695 15541 38.6583 6.55734 0.336048 19.2541
1063 4668 15549 38.547 6.59753 0.339026 19.4248
1064 4674 15530 38.5718 6.5814 0.338 19.366
1065 4689 15535 38.6336 6.56301 0.336544 19.2825
1066 4683 15544 38.6089 6.57492 0.337355 19.329
1067 4665 15544 38.5346 6.59957 0.339236 19.4368
1068 4707 15549 38.7077 6.5444 0.334977 19.1928
1069 4683 15515 38.6089 6.56288 0.336749 19.2943
1070 4677 15505 38.5841 6.56691 0.337164 19.318
1071 4701 15497 38.683 6.53101 0.334514 19.1662
1072 4689 15475 38.6336 6.53814 0.335292 19.2108
1073 4692 15484 38.646 6.5378 0.33517 19.2038
1074 4680 15491 38.5965 6.557 0.336559 19.2834
1075 4689 15503 38.6336 6.54975 0.335876 19.2443
1076 4713 15513 38.7323 6.52144 0.333615 19.1147
1077 4719 15489 38.757 6.50349 0.332506 19.0512
1078 4707 15497 38.7077 6.52292 0.333898 19.1309
1079 4707 15518 38.7077 6.53159 0.334333 19.1559
1080 4713 15502 38.7323 6.5169 0.333387 19.1017
1081 4692 15485 38.646 6.53822 0.335191 19.205
1082 4692 15499 38.646 6.54402 0.335483 19.2217
1083 4701 15496 38.683 6.5306 0.334493 19.165
1084 4707 15509 38.7077 6.52787 0.334147 19.1452
1085 4701 15510 38.683 6.53639 0.334784 19.1817
1086 4707 15495 38.7077 6.52209 0.333856 19.1285
1087 4707 15518 38.7077 6.53159 0.334333 19.1559
1088 4737 15530 38.8308 6.49629 0.331524 18.9949
1089 4737 15532 38.8308 6.49711 0.331565 18.9973
1090 4713 15506 38.7323 6.51855 0.33347 19.1064
1091 4725 15508 38.7816 6.50328 0.332288 19.0387
1092 4743 15521 38.8554 6.4846 0.330733 18.9496
1093 4731 15513 38.8062 6.49731 0.331782 19.0097
1094 4746 15512 38.8677 6.47692 0.330246 18.9217
1095 4728 15523 38.7939 6.50543 0.332292 19.0389
1096 4713 15492 38.7323 6.51278 0.33318 19.0898
1097 4707 15498 38.7077 6.52333 0.333918 19.1321
1098 4725 15510 38.7816 6.5041 0.332329 19.041
1099 4755 15517 38.9045 6.46704 0.329444 18.8758
1100 4764 15513 38.9413 6.45351 0.328463 18.8195
1101 4752 15505 38.8923 6.4661 0.329499 18.8789
1102 4758 15514 38.9168 6.46184 0.329083 18.855
1103 4776 15532 38.9904 6.44548 0.327656 18.7733
1104 4764 15519 38.9413 6.45597 0.328585 18.8265
1105 4755 15527 38.9045 6.47113 0.329649 18.8875
1106 4761 15517 38.9291 6.45911 0.328844 18.8414
1107 4740 15499 38.8431 6.47956 0.330583 18.941
1108 4728 15513 38.7939 6.50132 0.332086 19.0271
1109 4704 15489 38.6953 6.52365 0.334039 19.139
1110 4695 15501 38.6583 6.54078 0.335215 19.2064
1111 4695 15504 38.6583 6.54202 0.335277 19.21
1112 4674 15506 38.5718 6.57142 0.337497 19.3372
1113 4668 15510 38.547 6.5813 0.338208 19.3779
1114 4674 15510 38.5718 6.57309 0.337581 19.342
1115 4668 15515 38.547 6.58338 0.338313 19.3839
1116 4665 15515 38.5346 6.58749 0.338627 19.4019
1117 4686 15520 38.6212 6.56087 0.336542 19.2824
1118 4704 15516 38.6953 6.53481 0.3346 19.1712
1119 4704 15515 38.6953 6.5344 0.334579 19.17
1120 4731 15533 38.8062 6.50553 0.332194 19.0333
1121 4737 15536 38.8308 6.49875 0.331647 19.002
1122 4743 15506 38.8554 6.47845 0.330425 18.9319
1123 4746 15511 38.8677 6.47651 0.330225 18.9205
1124 4740 15513 38.8431 6.48531 0.330871 18.9575
1125 4734 15502 38.8185 6.48878 0.331251 18.9793
1126 4731 15498 38.8062 6.49114 0.331472 18.992
1127 4716 15492 38.7447 6.50875 0.332873 19.0722
1128 4689 15476 38.6336 6.53855 0.335313 19.212
1129 4695 15477 38.6583 6.53084 0.334715 19.1777
1130 4695 15483 38.6583 6.53333 0.33484 19.1849
1131 4713 15495 38.7323 6.51401 0.333242 19.0934
1132 4716 15512 38.7447 6.517 0.333288 19.096
1133 4731 15513 38.8062 6.49731 0.331782 19.0097
1134 4734 15514 38.8185 6.49371 0.331498 18.9935
1135 4746 15497 38.8677 6.47077 0.329938 18.904
1136 4740 15494 38.8431 6.47751 0.33048 18.9351
1137 4734 15479 38.8185 6.47933 0.330777 18.9521
1138 4740 15485 38.8431 6.47381 0.330295 18.9245
1139 4752 15488 38.8923 6.45913 0.329151 18.859
1140 4719 15483 38.757 6.50101 0.332381 19.044
1141 4722 15470 38.7693 6.49164 0.331807 19.0112
1142 4719 15475 38.757 6.49771 0.332216 19.0346
1143 4728 15465 38.7939 6.48157 0.331095 18.9704
1144 4725 15482 38.7816 6.49257 0.331751 19.0079
1145 4755 15486 38.9045 6.45435 0.32881 18.8394
1146 4758 15480 38.9168 6.44793 0.328387 18.8152
1147 4758 15465 38.9168 6.4418 0.32808 18.7976
1148 4770 15454 38.9659 6.42153 0.326662 18.7163
1149 4764 15469 38.9413 6.43553 0.327564 18.768
1150 4773 15487 38.9781 6.43106 0.327037 18.7378
1151 4791 15491 39.0515 6.40916 0.325341 18.6407
1152 4788 15473 39.0393 6.40575 0.325271 18.6366
1153 4773 15476 38.9781 6.42658 0.326813 18.725
1154 4785 15486 39.0271 6.41495 0.32583 18.6687
1155 4782 15491 39.0148 6.42091 0.326228 18.6915
1156 4770 15487 38.9659 6.435 0.327335 18.7549
1157 4770 15522 38.9659 6.44929 0.328048 18.7958
1158 4785 15515 39.0271 6.42676 0.326419 18.7024
1159 4782 15512 39.0148 6.42946 0.326655 18.7159
1160 4785 15507 39.0271 6.4235 0.326257 18.6931
1161 4776 15508 38.9904 6.43569 0.327167 18.7453
1162 4767 15518 38.9536 6.4516 0.328266 18.8082
1163 4764 15506 38.9413 6.45065 0.32832 18.8113
1164 4764 15500 38.9413 6.4482 0.328197 18.8043
1165 4743 15503 38.8554 6.47721 0.330363 18.9284
1166 4740 15493 38.8431 6.4771 0.33046 18.934
1167 4728 15480 38.7939 6.48774 0.331405 18.9881
1168 4740 15488 38.8431 6.47504 0.330357 18.9281
1169 4755 15493 38.9045 6.45721 0.328953 18.8476
1170 4764 15486 38.9413 6.44248 0.327911 18.7879
1171 4761 15505 38.9291 6.4542 0.328599 18.8273
1172 4761 15515 38.9291 6.45829 0.328803 18.839
1173 4764 15509 38.9413 6.45188 0.328381 18.8148
1174 4773 15524 38.9781 6.44616 0.327791 18.781
1175 4764 15524 38.9413 6.45801 0.328687 18.8324
1176 4767 15527 38.9536 6.45528 0.328449 18.8188
1177 4752 15511 38.8923 6.46855 0.329622 18.886
1178 4776 15526 38.9904 6.44303 0.327534 18.7663
1179 4758 15486 38.9168 6.45039 0.32851 18.8222
1180 4782 15501 39.0148 6.42498 0.326431 18.7031
1181 4800 15552 39.0882 6.42221 0.325691 18.6607
1182 4779 15541 39.0026 6.4452 0.327541 18.7667
1183 4785 15538 39.0271 6.43611 0.326886 18.7292
1184 4788 15531 39.0393 6.42934 0.326448 18.7041
1185 4782 15533 39.0148 6.43801 0.327081 18.7404
1186 4809 15566 39.1248 6.41618 0.325091 18.6264
1187 4821 15564 39.1736 6.39981 0.32388 18.557
1188 4812 15576 39.137 6.41633 0.324999 18.6211
1189 4827 15561 39.198 6.39086 0.323237 18.5201
1190 4827 15587 39.198 6.40135 0.323758 18.55
1191 4824 15576 39.1858 6.40078 0.323829 18.554
1192 4851 15596 39.2953 6.37411 0.32162 18.4274
1193 4845 15559 39.271 6.36692 0.321458 18.4182
1194 4869 15565 39.3681 6.33873 0.319283 18.2936
1195 4845 15575 39.271 6.37335 0.321778 18.4365
1196 4866 15575 39.356 6.34655 0.319767 18.3213
1197 4857 15575 39.3196 6.35801 0.320626 18.3705
1198 4839 15582 39.2467 6.38387 0.322496 18.4777
1199 4842 15561 39.2588 6.37157 0.321787 18.437
1200 4857 15551 39.3196 6.34838 0.320149 18.3432
1201 4851 15541 39.2953 6.35201 0.320524 18.3647
1202 4869 15522 39.3681 6.32152 0.318431 18.2447
1203 4857 15514 39.3196 6.33353 0.319413 18.301
1204 4857 15537 39.3196 6.34276 0.31987 18.3272
1205 4875 15546 39.3924 6.32353 0.318337 18.2394
1206 4875 15547 39.3924 6.32393 0.318357 18.2405
1207 4872 15537 39.3803 6.32372 0.318443 18.2455
1208 4872 15529 39.3803 6.32052 0.318285 18.2364
1209 4881 15511 39.4166 6.30197 0.317078 18.1673
1210 4878 15487 39.4045 6.29615 0.316886 18.1563
1211 4869 15499 39.3681 6.31231 0.317974 18.2186
1212 4884 15488 39.4287 6.28901 0.316342 18.125
1213 4905 15496 39.5134 6.26593 0.314535 18.0216
1214 4917 15470 39.5617 6.24069 0.312913 17.9286
1215 4875 15457 39.3924 6.28793 0.316575 18.1384
1216 4878 15456 39.4045 6.28376 0.316273 18.1211
1217 4878 15438 39.4045 6.27656 0.315917 18.1007
1218 4872 15433 39.3803 6.2821 0.316382 18.1274
1219 4851 15429 39.2953 6.307 0.318291 18.2367
1220 4857 15436 39.3196 6.30222 0.31786 18.212
1221 4857 15434 39.3196 6.30142 0.31782 18.2098
1222 4866 15424 39.356 6.28604 0.316769 18.1496
1223 4887 15421 39.4408 6.2585 0.314737 18.0331
1224 4845 15424 39.271 6.31261 0.318763 18.2638
1225 4866 15421 39.356 6.28484 0.31671 18.1461
1226 4863 15410 39.3439 6.28421 0.316775 18.1499
1227 4863 15413 39.3439 6.28541 0.316834 18.1533
1228 4839 15417 39.2467 6.31742 0.319196 18.2886
1229 4848 15407 39.2832 6.30196 0.318137 18.2279
1230 4833 15431 39.2223 6.33071 0.320051 18.3376
1231 4815 15450 39.1492 6.36146 0.322169 18.4589
1232 4818 15440 39.1614 6.35355 0.321677 18.4308
1233 4836 15437 39.2345 6.3293 0.319883 18.328
1234 4812 15447 39.137 6.36411 0.3224 18.4721
1235 4794 15466 39.0638 6.3951 0.32454 18.5948
1236 4806 15478 39.1126 6.38441 0.323609 18.5414
1237 4806 15483 39.1126 6.38644 0.32371 18.5472
1238 4812 15490 39.137 6.38152 0.323267 18.5218
1239 4806 15486 39.1126 6.38765 0.323771 18.5507
1240 4809 15507 39.1248 6.39228 0.323902 18.5582
1241 4809 15512 39.1248 6.39431 0.324002 18.564
1242 4824 15512 39.1858 6.37494 0.322544 18.4804
1243 4836 15533 39.2345 6.36799 0.321805 18.4381
1244 4845 15551 39.271 6.3637 0.321299 18.4091
1245 4842 15576 39.2588 6.3776 0.322087 18.4542
1246 4839 15580 39.2467 6.38307 0.322456 18.4754
1247 4854 15598 39.3075 6.37107 0.321371 18.4132
1248 4842 15593 39.2588 6.38444 0.322426 18.4737
1249 4833 15599 39.2223 6.39844 0.323416 18.5304
1250 4836 15610 39.2345 6.39901 0.323346 18.5264
1251 4854 15619 39.3075 6.3795 0.321789 18.4372
1252 4848 15600 39.2832 6.37956 0.321988 18.4485
1253 4839 15594 39.2467 6.3887 0.322736 18.4914
1254 4854 15607 39.3075 6.37469 0.32155 18.4235
1255 4866 15583 39.356 6.34975 0.319926 18.3304
1256 4875 15604 39.3924 6.34672 0.319485 18.3052
1257 4878 15591 39.4045 6.33772 0.318944 18.2741
1258 4875 15576 39.3924 6.33553 0.318931 18.2734
1259 4881 15573 39.4166 6.32674 0.318304 18.2375
1260 4887 15608 39.4408 6.33313 0.318427 18.2446
1261 4887 15576 39.4408 6.32036 0.317796 18.2084
1262 4875 15567 39.3924 6.33193 0.318753 18.2632
1263 4866 15565 39.356 6.34254 0.319569 18.3099
1264 4866 15551 39.356 6.33693 0.319291 18.294
1265 4845 15528 39.271 6.35445 0.32084 18.3828
1266 4851 15499 39.2953 6.33514 0.319687 18.3167
1267 4863 15497 39.3439 6.3191 0.318504 18.2489
1268 4896 15510 39.4771 6.28274 0.31565 18.0854
1269 4899 15499 39.4892 6.27461 0.315154 18.057
1270 4902 15501 39.5013 6.27166 0.314913 18.0432
1271 4905 15517 39.5134 6.27428 0.314948 18.0452
1272 4908 15505 39.5255 6.26577 0.314433 18.0157
1273 4917 15535 39.5617 6.26649 0.314185 18.0015
1274 4920 15516 39.5738 6.25522 0.313536 17.9643
1275 4926 15529 39.5979 6.25294 0.313235 17.9471
1276 4923 15543 39.5859 6.26221 0.313786 17.9786
1277 4926 15533 39.5979 6.25452 0.313313 17.9515
1278 4956 15518 39.7183 6.21167 0.310273 17.7773
1279 4965 15542 39.7544 6.21011 0.309919 17.7571
1280 4962 15557 39.7423 6.21968 0.310482 17.7893
1281 4947 15537 39.6822 6.23019 0.311462 17.8454
1282 4950 15530 39.6943 6.22375 0.311052 17.822
1283 4944 15551 39.6702 6.23941 0.312008 17.8767
1284 4956 15555 39.7183 6.22624 0.310989 17.8184
1285 4947 15551 39.6822 6.23572 0.311733 17.861
1286 4926 15549 39.5979 6.26086 0.313626 17.9694
1287 4923 15532 39.5859 6.25785 0.313571 17.9663
1288 4929 15525 39.61 6.24764 0.31288 17.9267
1289 4929 15535 39.61 6.2516 0.313075 17.9379
1290 4917 15514 39.5617 6.25815 0.313774 17.9779
1291 4917 15511 39.5617 6.25696 0.313715 17.9746
1292 4929 15510 39.61 6.2417 0.312588 17.91
1293 4929 15514 39.61 6.24329 0.312666 17.9144
1294 4917 15486 39.5617 6.24704 0.313226 17.9465
1295 4911 15466 39.5376 6.24654 0.31339 17.9559
1296 4905 15491 39.5134 6.26394 0.314437 18.0159
1297 4923 15499 39.5859 6.24477 0.312926 17.9293
1298 4917 15493 39.5617 6.24982 0.313363 17.9544
1299 4914 15481 39.5496 6.24878 0.313406 17.9568
1300 4908 15501 39.5255 6.26418 0.314355 18.0112
1301 4902 15530 39.5013 6.2832 0.315483 18.0758
1302 4902 15511 39.5013 6.27564 0.31511 18.0544
1303 4896 15504 39.4771 6.28035 0.315532 18.0787
1304 4908 15505 39.5255 6.26577 0.314433 18.0157
1305 4917 15514 39.5617 6.25815 0.313774 17.9779
1306 4908 15519 39.5255 6.27133 0.314708 18.0314
1307 4893 15516 39.4651 6.28889 0.316049 18.1083
1308 4899 15499 39.4892 6.27461 0.315154 18.057
1309 4908 15475 39.5255 6.25384 0.313844 17.982
1310 4899 15486 39.4892 6.26943 0.314898 18.0423
1311 4926 15457 39.5979 6.22441 0.311829 17.8665
1312 4926 15488 39.5979 6.2367 0.312435 17.9012
1313 4938 15463 39.6461 6.21202 0.310846 17.8102
1314 4932 15443 39.622 6.21148 0.311006 17.8193
1315 4923 15478 39.5859 6.23644 0.312516 17.9058
1316 4923 15464 39.5859 6.23089 0.312242 17.8902
1317 4929 15445 39.61 6.21596 0.31132 17.8373
1318 4929 15441 39.61 6.21438 0.311242 17.8328
1319 4926 15449 39.5979 6.22124 0.311673 17.8576
1320 4932 15480 39.622 6.22613 0.311727 17.8606
1321 4917 15491 39.5617 6.24903 0.313324 17.9521
1322 4920 15491 39.5738 6.24531 0.313047 17.9363
1323 4938 15494 39.6461 6.22428 0.31145 17.8447
1324 4941 15476 39.6582 6.21348 0.310825 17.809
1325 4926 15481 39.5979 6.23392 0.312298 17.8934
1326 4914 15469 39.5496 6.24401 0.313171 17.9434
1327 4905 15462 39.5134 6.2524 0.313868 17.9833
1328 4887 15459 39.4408 6.27367 0.315487 18.0761
1329 4893 15464 39.4651 6.26816 0.315025 18.0496
1330 4887 15425 39.4408 6.2601 0.314816 18.0376
1331 4899 15431 39.4892 6.24753 0.313816 17.9803
1332 4893 15423 39.4651 6.25181 0.314217 18.0033
1333 4896 15414 39.4771 6.24449 0.31376 17.9771
1334 4875 15425 39.3924 6.27513 0.315941 18.1021
1335 4866 15420 39.356 6.28444 0.31669 18.145
1336 4860 15447 39.3317 6.30284 0.317794 18.2083
1337 4866 15453 39.356 6.29767 0.317345 18.1826
1338 4866 15463 39.356 6.30167 0.317544 18.1939
1339 4860 15466 39.3317 6.31046 0.318172 18.2299
1340 4878 15459 39.4045 6.28496 0.316332 18.1245
1341 4848 15452 39.2832 6.32006 0.319035 18.2794
1342 4872 15417 39.3803 6.27569 0.316065 18.1092
1343 4887 15425 39.4408 6.2601 0.314816 18.0376
1344 4869 15425 39.3681 6.28267 0.316506 18.1345
1345 4863 15474 39.3439 6.30987 0.318047 18.2227
1346 4860 15474 39.3317 6.31367 0.318331 18.239
1347 4875 15488 39.3924 6.30033 0.317189 18.1736
1348 4860 15508 39.3317 6.32731 0.319008 18.2778
1349 4872 15506 39.3803 6.31132 0.317829 18.2103
1350 4863 15497 39.3439 6.3191 0.318504 18.2489
1351 4857 15500 39.3196 6.32791 0.319134 18.285
1352 4845 15484 39.271 6.33675 0.319961 18.3324
1353 4857 15482 39.3196 6.32068 0.318776 18.2645
1354 4839 15477 39.2467 6.34159 0.320396 18.3574
1355 4848 15474 39.2832 6.3289 0.319475 18.3045
1356 4836 15471 39.2345 6.343 0.320564 18.367
1357 4842 15462 39.2588 6.33172 0.319809 18.3237
1358 4839 15479 39.2467 6.34239 0.320436 18.3596
1359 4860 15492 39.3317 6.32089 0.318689 18.2596
1360 4827 15466 39.198 6.35251 0.32133 18.4109
1361 4863 15486 39.3439 6.31469 0.318285 18.2364
1362 4869 15481 39.3681 6.3051 0.317617 18.1981
1363 4866 15481 39.356 6.30889 0.317901 18.2144
1364 4884 15505 39.4287 6.2958 0.316677 18.1443
1365 4911 15497 39.5376 6.25886 0.313997 17.9907
1366 4929 15457 39.61 6.22072 0.311554 17.8507
1367 4929 15463 39.61 6.22309 0.311671 17.8574
1368 4929 15475 39.61 6.22784 0.311905 17.8708
1369 4929 15503 39.61 6.23893 0.312451 17.9021
1370 4914 15517 39.5496 6.26307 0.314111 17.9972
1371 4923 15522 39.5859 6.25388 0.313376 17.9551
1372 4929 15526 39.61 6.24804 0.3129 17.9278
1373 4920 15548 39.5738 6.26791 0.314161 18.0001
1374 4926 15533 39.5979 6.25452 0.313313 17.9515
1375 4914 15515 39.5496 6.26228 0.314072 17.995
1376 4920 15534 39.5738 6.26236 0.313888 17.9844
1377 4914 15528 39.5496 6.26744 0.314326 18.0096
1378 4890 15544 39.453 6.30382 0.316883 18.156
1379 4878 15523 39.4045 6.31054 0.317599 18.1971
1380 4884 15532 39.4287 6.30658 0.317211 18.1748
1381 4878 15546 39.4045 6.31974 0.318054 18.2231
1382 4896 15552 39.4771 6.29947 0.316477 18.1328
1383 4869 15526 39.3681 6.32312 0.31851 18.2493
1384 4854 15504 39.3075 6.33333 0.3195 18.306
1385 4857 15501 39.3196 6.32831 0.319154 18.2862
1386 4863 15504 39.3439 6.3219 0.318643 18.2569
1387 4857 15507 39.3196 6.33072 0.319273 18.293
1388 4866 15513 39.356 6.32171 0.318537 18.2508
1389 4842 15496 39.2588 6.3454 0.320488 18.3626
1390 4842 15483 39.2588 6.34017 0.320228 18.3477
1391 4863 15481 39.3439 6.31268 0.318186 18.2307
1392 4869 15496 39.3681 6.3111 0.317915 18.2152
1393 4875 15495 39.3924 6.30313 0.317328 18.1815
1394 4875 15499 39.3924 6.30473 0.317407 18.1861
1395 4863 15467 39.3439 6.30707 0.317908 18.2148
1396 4851 15462 39.2953 6.32027 0.318949 18.2744
1397 4869 15452 39.3681 6.29348 0.317042 18.1652
1398 4878 15454 39.4045 6.28296 0.316233 18.1188
1399 4860 15437 39.3317 6.29883 0.317595 18.1969
1400 4851 15443 39.2953 6.31263 0.31857 18.2527
1401 4851 15431 39.2953 6.30781 0.318331 18.239
1402 4854 15414 39.3075 6.29718 0.317707 18.2033
1403 4866 15420 39.356 6.28444 0.31669 18.145
1404 4875 15430 39.3924 6.27713 0.31604 18.1078
1405 4896 15444 39.4771 6.25644 0.314351 18.011
1406 4902 15434 39.5013 6.24499 0.313596 17.9677
1407 4893 15451 39.4651 6.26298 0.314769 18.0349
1408 4881 15428 39.4166 6.2688 0.315437 18.0732
1409 4896 15427 39.4771 6.24967 0.314016 17.9918
1410 4881 15427 39.4166 6.2684 0.315417 18.0721
1411 4869 15437 39.3681 6.28747 0.316744 18.1481
1412 4875 15435 39.3924 6.27913 0.316139 18.1135
1413 4854 15454 39.3075 6.31325 0.318504 18.2489
1414 4851 15419 39.2953 6.30298 0.318091 18.2253
1415 4857 15420 39.3196 6.29579 0.317542 18.1938
1416 4836 15416 39.2345 6.32083 0.319463 18.3039
1417 4824 15419 39.1858 6.33737 0.320676 18.3734
1418 4815 15387 39.1492 6.33596 0.3209 18.3862
1419 4815 15372 39.1492 6.32989 0.320598 18.3689
1420 4803 15380 39.1004 6.34854 0.321921 18.4447
1421 4821 15383 39.1736 6.32666 0.320241 18.3484
1422 4818 15404 39.1614 6.33899 0.320953 18.3892
1423 4842 15389 39.2588 6.30233 0.318349 18.2401
1424 4857 15384 39.3196 6.28134 0.316825 18.1527
1425 4863 15330 39.3439 6.25212 0.315184 18.0587
1426 4860 15330 39.3317 6.25589 0.315466 18.0749
1427 4899 15360 39.4892 6.21925 0.312418 17.9002
1428 4920 15394 39.5738 6.20683 0.311149 17.8275
1429 4938 15393 39.6461 6.18435 0.309483 17.7321
1430 4929 15412 39.61 6.2029 0.310676 17.8004
1431 4929 15407 39.61 6.20092 0.310578 17.7948
1432 4926 15411 39.5979 6.20619 0.310931 17.815
1433 4926 15436 39.5979 6.21609 0.311419 17.843
1434 4920 15433 39.5738 6.2223 0.311912 17.8712
1435 4938 15455 39.6461 6.20886 0.310691 17.8013
1436 4974 15464 39.7904 6.16852 0.307602 17.6243
1437 4965 15446 39.7544 6.17236 0.308065 17.6508
1438 4974 15479 39.7904 6.17441 0.307891 17.6409
1439 4971 15468 39.7784 6.17372 0.307949 17.6442
1440 4980 15477 39.8144 6.16636 0.307314 17.6078
1441 4986 15478 39.8383 6.1595 0.306796 17.5781
1442 4950 15482 39.6943 6.20482 0.310121 17.7686
1443 4935 15481 39.6341 6.22283 0.311471 17.846
1444 4944 15470 39.6702 6.20743 0.310434 17.7866
1445 4947 15483 39.6822 6.20888 0.310413 17.7854
1446 4938 15491 39.6461 6.22309 0.311391 17.8414
1447 4947 15507 39.6822 6.21835 0.310879 17.8121
1448 4947 15497 39.6822 6.21441 0.310685 17.801
1449 4965 15509 39.7544 6.19713 0.309282 17.7206
1450 4974 15508 39.7904 6.18579 0.30845 17.6729
1451 4950 15498 39.6943 6.21113 0.310431 17.7864
1452 4950 15523 39.6943 6.22099 0.310916 17.8142
1453 4950 15517 39.6943 6.21862 0.3108 17.8075
1454 4953 15510 39.7063 6.21218 0.310391 17.7841
1455 4935 15502 39.6341 6.23113 0.31188 17.8694
1456 4938 15506 39.6461 6.22902 0.311683 17.8581
1457 4935 15511 39.6341 6.23469 0.312056 17.8795
1458 4947 15517 39.6822 6.2223 0.311073 17.8232
1459 4956 15498 39.7183 6.20379 0.309885 17.7551
1460 4950 15494 39.6943 6.20955 0.310354 17.782
1461 4965 15511 39.7544 6.19792 0.309321 17.7228
1462 4992 15499 39.8623 6.16049 0.306662 17.5705
1463 5001 15497 39.8982 6.14888 0.305822 17.5223
1464 4998 15498 39.8862 6.15288 0.306108 17.5387
1465 4980 15504 39.8144 6.17695 0.307833 17.6375
1466 4977 15527 39.8024 6.18961 0.308546 17.6784
1467 4983 15533 39.8264 6.18468 0.308121 17.6541
1468 4992 15548 39.8623 6.17966 0.307602 17.6243
1469 5007 15552 39.9221 6.16314 0.30634 17.552
1470 4983 15573 39.8264 6.20036 0.30889 17.6981
1471 5019 15563 39.97 6.15303 0.305485 17.503
1472 5022 15578 39.9819 6.15527 0.305505 17.5041
1473 5016 15567 39.958 6.15818 0.305827 17.5226
1474 5007 15565 39.9221 6.16821 0.306588 17.5662
1475 5016 15548 39.958 6.15078 0.305465 17.5018
1476 5031 15537 40.0177 6.12859 0.303933 17.4141
1477 5034 15503 40.0296 6.11182 0.303025 17.362
1478 5022 15521 39.9819 6.1331 0.304421 17.442
1479 5016 15516 39.958 6.13832 0.304855 17.4669
1480 5010 15498 39.9341 6.13848 0.305043 17.4777
1481 5049 15513 40.0892 6.09795 0.301905 17.2979
1482 5058 15518 40.1249 6.08928 0.301217 17.2585
1483 5064 15527 40.1487 6.0857 0.300867 17.2384
1484 5070 15526 40.1725 6.07827 0.30033 17.2077
1485 5067 15528 40.1606 6.08256 0.300627 17.2247
1486 5094 15544 40.2675 6.05718 0.298608 17.109
1487 5112 15539 40.3386 6.03441 0.296986 17.016
1488 5097 15543 40.2793 6.05331 0.298334 17.0933
1489 5097 15551 40.2793 6.05638 0.298483 17.1018
1490 5085 15564 40.2319 6.07535 0.299752 17.1745
1491 5067 15572 40.1606 6.09954 0.301453 17.272
1492 5061 15569 40.1368 6.10545 0.301917 17.2986
1493 5076 15569 40.1963 6.08781 0.30062 17.2242
1494 5076 15549 40.1963 6.08011 0.300245 17.2028
1495 5082 15558 40.22 6.07655 0.299897 17.1829
1496 5094 15530 40.2675 6.05181 0.298347 17.094
1497 5103 15541 40.303 6.04558 0.297786 17.0619
1498 5094 15544 40.2675 6.05718 0.298608 17.109
1499 5109 15537 40.3267 6.03711 0.297203 17.0285
1500 5109 15516 40.3267 6.02907 0.296813 17.0061
1501 5106 15522 40.3149 6.03483 0.297178 17.0271
1502 5106 15525 40.3149 6.03598 0.297234 17.0302
1503 5112 15515 40.3386 6.02522 0.29654 16.9905
1504 5079 15520 40.2082 6.06543 0.299444 17.1569
1505 5073 15514 40.1844 6.07013 0.299847 17.18
1506 5067 15508 40.1606 6.07484 0.300251 17.2031
1507 5073 15503 40.1844 6.06589 0.299641 17.1681
1508 5061 15476 40.1368 6.06952 0.300167 17.1983
1509 5049 15462 40.0892 6.0782 0.300942 17.2427
1510 5040 15469 40.0535 6.09153 0.301857 17.2951
1511 5043 15464 40.0654 6.08605 0.301501 17.2747
1512 5043 15473 40.0654 6.08954 0.301671 17.2845
1513 5049 15500 40.0892 6.09292 0.301659 17.2838
1514 5055 15479 40.113 6.07773 0.300742 17.2313
1515 5043 15446 40.0654 6.07907 0.30116 17.2552
1516 5049 15470 40.0892 6.0813 0.301093 17.2513
1517 5064 15487 40.1487 6.07025 0.300115 17.1953
