MCS Volumen AContact r h theta
34 45273.0 2859.0 30.167001253015812 25.55656432998061 80.54050935739737
35 45276.0 2868.0 30.2144461073691 25.510999182282905 80.35089149775494
36 45287.0 2874.0 30.246034663939245 25.484340503332096 80.23283184641521
37 45293.0 2862.0 30.18282449105797 25.549100968208805 80.49436887633394
38 45306.0 2865.0 30.1986394381694 25.538796052427937 80.44197465509299
39 45317.0 2859.0 30.167001253015812 25.574478428220566 80.58011361579811
40 45314.0 2862.0 30.18282449105797 25.557649052830293 80.51327274612144
41 45329.0 2850.0 30.119481662601757 25.626255516992224 80.7835985168586
42 45334.0 2850.0 30.119481662601757 25.628290824125987 80.78809020819267
43 45339.0 2847.0 30.103625129961543 25.645979646324555 80.8569017772392
44 45343.0 2847.0 30.103625129961543 25.647607844173354 80.86049302744863
45 45350.0 2841.0 30.071886981833206 25.6817983854984 80.99555027800278
46 45356.0 2844.0 30.087760240780646 25.668564286682464 80.93652371028583
47 45358.0 2844.0 30.087760240780646 25.66937829029486 80.93831796887363
48 45355.0 2838.0 30.05600533985842 25.699521220191375 81.06448969593471
49 45356.0 2832.0 30.024216853608277 25.73133661260194 81.19443403713376
50 45353.0 2835.0 30.040115301560455 25.714405530797873 81.1271981606104
51 45363.0 2841.0 30.071886981833206 25.687089951414464 81.00720919620241
52 45372.0 2844.0 30.087760240780646 25.675075706728126 80.95087509505042
53 45383.0 2853.0 30.135329851892358 25.632585333432694 80.76781607360574
54 45364.0 2844.0 30.087760240780646 25.671820170655003 80.9437001694499
55 45402.0 2853.0 30.135329851892358 25.64031245833122 80.78486239687125
56 45390.0 2850.0 30.119481662601757 25.651076993258663 80.838356242723
57 45370.0 2850.0 30.119481662601757 25.642941029092242 80.82041270550009
58 45361.0 2847.0 30.103625129961543 25.65493365872226 80.87664890824539
59 45382.0 2847.0 30.103625129961543 25.663478218244222 80.8954876272949
60 45372.0 2856.0 30.15116971098976 25.612478033538842 80.69372528652497
61 45384.0 2862.0 30.18282449105797 25.586125434604792 80.57620944913413
62 45375.0 2859.0 30.167001253015812 25.598076443529134 80.63224840615284
63 45381.0 2859.0 30.167001253015812 25.600516578374815 80.63763706947103
64 45372.0 2850.0 30.119481662601757 25.643754723148067 80.82220748991617
65 45367.0 2838.0 30.05600533985842 25.70440591332338 81.07524684260689
66 45370.0 2832.0 30.024216853608277 25.737036341242874 81.20697481624572
67 45378.0 2829.0 30.00830998263554 25.756014436439933 81.27872539890619
68 45369.0 2823.0 29.976470917985676 25.783826177238062 81.39998581488257
69 45364.0 2817.0 29.94459799996885 25.813309630875423 81.5250172718598
70 45360.0 2811.0 29.912691120369555 25.843243837587625 81.65113278799527
71 45371.0 2814.0 29.928648812152996 25.831937239569342 81.596095694215
72 45375.0 2811.0 29.912691120369555 25.84935421316812 81.6645348784508
73 45379.0 2811.0 29.912691120369555 25.850983438101196 81.66810785442468
74 45388.0 2811.0 29.912691120369555 25.854648873209506 81.67614564253465
75 45391.0 2820.0 29.96053869739811 25.808538572360394 81.48438441863908
76 45401.0 2808.0 29.896724911001275 25.8757423928909 81.75265470939775
77 45383.0 2814.0 29.928648812152996 25.83682447993421 81.60681843403758
78 45392.0 2814.0 29.928648812152996 25.840489392155526 81.61485821581536
79 45386.0 2808.0 29.896724911001275 25.86963361948213 81.73926679596809
80 45410.0 2808.0 29.896724911001275 25.879407064086667 81.76068485908473
81 45405.0 2799.0 29.84877504066842 25.92483719916357 81.9512034244527
82 45393.0 2793.0 29.816765621229397 25.951647608248514 82.07073050770543
83 45392.0 2790.0 29.80074801834303 25.96710585572826 82.13502099050852
84 45378.0 2793.0 29.816765621229397 25.945535545685733 82.05736401822101
85 45396.0 2781.0 29.75264347040649 26.016399289587255 82.33439920650041
86 45384.0 2787.0 29.784721801524764 25.979722361418617 82.19312533186002
87 45392.0 2787.0 29.784721801524764 25.98298256338567 82.20024836683487
88 45396.0 2796.0 29.83277462405867 25.937015084502306 82.00826903282652
89 45397.0 2796.0 29.83277462405867 25.937422460210755 82.0091601943141
90 45411.0 2805.0 29.88075017039453 25.895625403284285 81.82652219462223
91 45402.0 2808.0 29.896724911001275 25.87614960053381 81.7535470444682
92 45402.0 2796.0 29.83277462405867 25.939459256124458 82.0136156402501
93 45390.0 2799.0 29.84877504066842 25.91872716724146 81.93783147522636
94 45424.0 2808.0 29.896724911001275 25.885106780216137 81.77317233141794
95 45410.0 2805.0 29.88075017039453 25.89521820953929 81.82563039723074
96 45414.0 2802.0 29.86476688485918 25.91266927224169 81.8941877164247
97 45407.0 2796.0 29.83277462405867 25.941495914336475 82.01807048376764
98 45410.0 2796.0 29.83277462405867 25.942717843173984 82.02074310076542
99 45396.0 2796.0 29.83277462405867 25.937015084502306 82.00826903282652
100 45392.0 2784.0 29.768686956862464 25.99887029661902 82.26552168732479
101 45391.0 2784.0 29.768686956862464 25.99846275703894 82.26463172469332
102 45398.0 2784.0 29.768686956862464 26.001315418006484 82.27086095609339
103 45390.0 2781.0 29.75264347040649 26.013953901547023 82.32906165128442
104 45385.0 2781.0 29.75264347040649 26.011915926010538 82.32461302429826
105 45380.0 2784.0 29.768686956862464 25.993979456739527 82.25484054188601
106 45391.0 2781.0 29.75264347040649 26.014361480053307 82.32995130420723
107 45373.0 2784.0 29.768686956862464 25.99112609907155 82.24860826740567
108 45379.0 2787.0 29.784721801524764 25.977684555636856 82.18867265038084
109 45390.0 2775.0 29.72053051612671 26.045784342180163 82.45983918662364
110 45387.0 2766.0 29.672295920342346 26.09238936168871 82.65368544774194
111 45399.0 2772.0 29.70446102021492 26.06538498188573 82.53329367480335
112 45411.0 2775.0 29.72053051612671 26.054343712297545 82.47850269917264
113 45403.0 2784.0 29.768686956862464 26.00335286715136 82.27530968288129
114 45392.0 2781.0 29.75264347040649 26.01476905302624 82.33084093297406
115 45398.0 2781.0 29.75264347040649 26.01721437467128 82.33617819835206
116 45387.0 2781.0 29.75264347040649 26.0127311328267 82.32639254757089
117 45398.0 2784.0 29.768686956862464 26.001315418006484 82.27086095609339
118 45384.0 2781.0 29.75264347040649 26.011508314301253 82.32372322642006
119 45394.0 2784.0 29.768686956862464 25.999685359193908 82.26730154015254
120 45408.0 2784.0 29.768686956862464 26.005390178122546 82.27975780629104
121 45380.0 2790.0 29.80074801834303 25.962215827829542 82.12433189151753
122 45374.0 2784.0 29.768686956862464 25.991533738187734 82.24949866481323
123 45367.0 2778.0 29.736591328169585 26.020487016186753 82.37396650053655
124 45352.0 2775.0 29.72053051612671 26.030289743627357 82.42604000904973
125 45352.0 2778.0 29.736591328169585 26.01437026550941 82.36061549458869
126 45348.0 2778.0 29.736591328169585 26.01273892136159 82.35705430678873
127 45352.0 2784.0 29.768686956862464 25.98256439973487 82.22990433873872
128 45367.0 2796.0 29.83277462405867 25.925198792034124 81.98241486143378
129 45361.0 2796.0 29.83277462405867 25.922753463128007 81.97706318971126
130 45357.0 2790.0 29.80074801834303 25.95284105210452 82.10383473528074
131 45359.0 2799.0 29.84877504066842 25.90609584239696 81.91017892824246
132 45361.0 2799.0 29.84877504066842 25.906910926302892 81.91196366290414
133 45387.0 2796.0 29.83277462405867 25.933348455209785 82.00024749472425
134 45392.0 2793.0 29.816765621229397 25.9512401760146 82.06983957724623
135 45401.0 2787.0 29.784721801524764 25.98664986803741 82.20825993482885
136 45427.0 2790.0 29.80074801834303 25.981363898616852 82.16617769158935
137 45410.0 2787.0 29.784721801524764 25.990316725368288 82.21626954851398
138 45422.0 2805.0 29.88075017039453 25.900104172003505 81.83633037829041
139 45433.0 2796.0 29.83277462405867 25.952084317949712 82.04122596354489
140 45422.0 2793.0 29.816765621229397 25.963460744969648 82.09655700475092
141 45412.0 2787.0 29.784721801524764 25.991131521815767 82.21804919733444
142 45405.0 2784.0 29.768686956862464 26.004167808119707 82.27708900464404
143 45406.0 2787.0 29.784721801524764 25.98868706621737 82.21270996143879
144 45414.0 2781.0 29.75264347040649 26.023734258774244 82.35040665627378
145 45424.0 2784.0 29.768686956862464 26.01190864490442 82.29398774785645
146 45433.0 2781.0 29.75264347040649 26.031474782414392 82.36729492564099
147 45438.0 2784.0 29.768686956862464 26.017611143269882 82.30643388232414
148 45427.0 2772.0 29.70446102021492 26.076796445145014 82.5581604133592
149 45411.0 2775.0 29.72053051612671 26.054343712297545 82.47850269917264
150 45418.0 2781.0 29.75264347040649 26.025364008571408 82.35396280522458
151 45423.0 2781.0 29.75264347040649 26.02740107140278 82.35840744847755
152 45420.0 2778.0 29.736591328169585 26.04208955278223 82.4210964894565
153 45423.0 2781.0 29.75264347040649 26.02740107140278 82.35840744847755
154 45422.0 2784.0 29.768686956862464 26.011093913904922 82.29220934285703
155 45417.0 2772.0 29.70446102021492 26.072721421536755 82.5492816099393
156 45422.0 2775.0 29.72053051612671 26.058826216757094 82.48827457272863
157 45433.0 2769.0 29.688382826333207 26.095185337320416 82.62897532974736
158 45446.0 2769.0 29.688382826333207 26.10048202399614 82.64050785094818
159 45438.0 2769.0 29.688382826333207 26.09722263541387 82.63341139780059
160 45433.0 2769.0 29.688382826333207 26.095185337320416 82.62897532974736
161 45420.0 2769.0 29.688382826333207 26.089887713309285 82.61743872644857
162 45426.0 2769.0 29.688382826333207 26.092332887038406 82.62276381996074
163 45439.0 2778.0 29.736591328169585 26.049830071985042 82.43797562791471
164 45449.0 2769.0 29.688382826333207 26.10170420322565 82.64316862250585
165 45437.0 2763.0 29.656200288064785 26.128736723506847 82.76363634291064
166 45444.0 2772.0 29.70446102021492 26.0837227133495 82.57324883707696
167 45442.0 2775.0 29.72053051612671 26.06697450806263 82.50603413115181
168 45447.0 2775.0 29.72053051612671 26.06901123486384 82.51047251250601
169 45451.0 2763.0 29.656200288064785 26.134441383713312 82.7760448501695
170 45450.0 2769.0 29.688382826333207 26.102111585213716 82.64405549807833
171 45451.0 2769.0 29.688382826333207 26.102518961657797 82.6449423495123
172 45456.0 2775.0 29.72053051612671 26.07267699441201 82.5184600792931
173 45469.0 2778.0 29.736591328169585 26.06204787919542 82.46460917294687
174 45477.0 2778.0 29.736591328169585 26.065305120821485 82.4717077884851
175 45465.0 2760.0 29.640095915284455 26.156123087288684 82.85406358405105
176 45458.0 2757.0 29.62398278774667 26.169260117823868 82.91352775454824
177 45441.0 2757.0 29.62398278774667 26.1623324943109 82.8984743203836
178 45461.0 2760.0 29.640095915284455 26.154493481925666 82.85052151511611
179 45443.0 2775.0 29.72053051612671 26.067381864493726 82.50692185567362
180 45462.0 2769.0 29.688382826333207 26.106999736679576 82.654696122414
181 45450.0 2769.0 29.688382826333207 26.102111585213716 82.64405549807833
182 45438.0 2766.0 29.672295920342346 26.113177937748898 82.69894424240753
183 45448.0 2766.0 29.672295920342346 26.11725243569085 82.7078111434754
184 45442.0 2763.0 29.656200288064785 26.13077422712345 82.76806849631483
185 45424.0 2766.0 29.672295920342346 26.107472708139372 82.68652652199923
186 45407.0 2760.0 29.640095915284455 26.132485104414748 82.80266573244097
187 45402.0 2757.0 29.62398278774667 26.146433633988025 82.86391355570869
188 45409.0 2754.0 29.607860891157934 26.165286274802252 82.93584525728153
189 45419.0 2757.0 29.62398278774667 26.153364947433037 82.87898303027802
190 45407.0 2754.0 29.607860891157934 26.164470736689832 82.93407295390688
191 45420.0 2757.0 29.62398278774667 26.153772621642997 82.8798692520767
192 45418.0 2763.0 29.656200288064785 26.120992943034025 82.74678864843703
193 45421.0 2766.0 29.672295920342346 26.106250017366374 82.68386496561106
194 45398.0 2757.0 29.62398278774667 26.144802502815068 82.86036677991324
195 45398.0 2763.0 29.656200288064785 26.11283942758919 82.729044800186
196 45407.0 2769.0 29.688382826333207 26.08458915165537 82.60589803899047
197 45404.0 2766.0 29.672295920342346 26.099320492242732 82.66877870226253
198 45394.0 2772.0 29.70446102021492 26.063346763098814 82.52885119176656
199 45402.0 2778.0 29.736591328169585 26.034754586502842 82.40509768870413
200 45397.0 2775.0 29.72053051612671 26.048637737093376 82.466061541669
201 45400.0 2772.0 29.70446102021492 26.065792609003324 82.53418209887597
202 45405.0 2775.0 29.72053051612671 26.051898427335733 82.4731713544301
203 45417.0 2772.0 29.70446102021492 26.072721421536755 82.5492816099393
204 45418.0 2775.0 29.72053051612671 26.057196292684058 82.48472150227298
205 45419.0 2778.0 29.736591328169585 26.04168210170252 82.42020787241961
206 45420.0 2784.0 29.768686956862464 26.01027916080814 82.2904308413879
207 45409.0 2793.0 29.816765621229397 25.9581657741712 82.08498211604032
208 45426.0 2790.0 29.80074801834303 25.980956619731533 82.16528790990618
209 45441.0 2793.0 29.816765621229397 25.971197873461016 82.1134668275523
210 45439.0 2787.0 29.784721801524764 26.002129112849786 82.24206501761854
211 45443.0 2784.0 29.768686956862464 26.01964748750907 82.31087778534433
212 45436.0 2784.0 29.768686956862464 26.016796566920398 82.30465615240468
213 45428.0 2778.0 29.736591328169585 26.04534896220567 82.42820455684549
214 45406.0 2769.0 29.688382826333207 26.084181531143592 82.6050101245759
215 45424.0 2784.0 29.768686956862464 26.01190864490442 82.29398774785645
216 45407.0 2781.0 29.75264347040649 26.02088198371271 82.3441824663953
217 45412.0 2778.0 29.736591328169585 26.03882978917943 82.41398687720634
218 45414.0 2781.0 29.75264347040649 26.023734258774244 82.35040665627378
219 45426.0 2778.0 29.736591328169585 26.044534143050235 82.42642768480282
220 45418.0 2784.0 29.768686956862464 26.00946438561296 82.28865224344153
221 45414.0 2772.0 29.70446102021492 26.071498806354615 82.54661749783361
222 45407.0 2769.0 29.688382826333207 26.08458915165537 82.60589803899047
223 45393.0 2754.0 29.607860891157934 26.15876134561539 82.92166411673267
224 45382.0 2757.0 29.62398278774667 26.13827708682797 82.84617580030057
225 45398.0 2757.0 29.62398278774667 26.144802502815068 82.86036677991324
226 45394.0 2760.0 29.640095915284455 26.127184368992467 82.79113435960983
227 45406.0 2775.0 29.72053051612671 26.052305988680704 82.47405997228664
228 45394.0 2763.0 29.656200288064785 26.111208457624546 82.7254948689012
229 45405.0 2751.0 29.59173021118583 26.179664422306008 82.9980734325643
230 45418.0 2745.0 29.55944244356624 26.217017807615157 83.14126138628438
231 45417.0 2748.0 29.575590733458846 26.20057841641941 83.07451652517358
232 45422.0 2751.0 29.59173021118583 26.18659649391875 83.01312979379439
233 45415.0 2754.0 29.607860891157934 26.16773275538858 82.94116158609678
234 45417.0 2748.0 29.575590733458846 26.20057841641941 83.07451652517358
235 45416.0 2748.0 29.575590733458846 26.20017063401586 83.07363128136966
236 45414.0 2748.0 29.575590733458846 26.199355052464213 83.07186072106047
237 45411.0 2733.0 29.494760872743147 26.27839846770948 83.3989714532415
238 45408.0 2739.0 29.52711936944413 26.245035068422016 83.2642748937034
239 45429.0 2745.0 29.55944244356624 26.221503313289418 83.15099331411413
240 45435.0 2757.0 29.62398278774667 26.159887066840938 82.89315967521176
241 45435.0 2760.0 29.640095915284455 26.143898879639483 82.82748864371236
242 45433.0 2757.0 29.62398278774667 26.159071879834034 82.89138793331962
243 45442.0 2757.0 29.62398278774667 26.162740046081225 82.8993600099319
244 45428.0 2769.0 29.688382826333207 26.09314790056788 82.62453865783353
245 45433.0 2769.0 29.688382826333207 26.095185337320416 82.62897532974736
246 45409.0 2766.0 29.672295920342346 26.101358754490132 82.67321656406175
247 45423.0 2766.0 29.672295920342346 26.10706515010088 82.68563936070984
248 45427.0 2763.0 29.656200288064785 26.12466129961786 82.75477022330824
249 45419.0 2766.0 29.672295920342346 26.105434862420918 82.68209047381256
250 45420.0 2775.0 29.72053051612671 26.058011265798115 82.48649808579663
251 45418.0 2766.0 29.672295920342346 26.105027276618735 82.68120319164859
252 45404.0 2769.0 29.688382826333207 26.083366273469476 82.60323422320653
253 45396.0 2763.0 29.656200288064785 26.112023953728748 82.72726988295886
254 45364.0 2760.0 29.640095915284455 26.114948312104012 82.76450787475292
255 45358.0 2754.0 29.607860891157934 26.144483086162392 82.89062123435535
256 45373.0 2748.0 29.575590733458846 26.182630708710075 83.03554286034999
257 45388.0 2751.0 29.59173021118583 26.1727307385426 82.98301006738308
258 45388.0 2754.0 29.607860891157934 26.156722012562636 82.9172312380189
259 45384.0 2751.0 29.59173021118583 26.171099049172092 82.97946472778402
260 45390.0 2751.0 29.59173021118583 26.173546549742543 82.9847825916713
261 45375.0 2766.0 29.672295920342346 26.087495831978956 82.64302717399904
262 45378.0 2769.0 29.688382826333207 26.07276590294488 82.58013870055088
263 45367.0 2754.0 29.607860891157934 26.148155291253648 82.89860652787947
264 45394.0 2754.0 29.607860891157934 26.159169195499143 82.92255061975882
265 45386.0 2751.0 29.59173021118583 26.1719149050195 82.98123744608986
266 45374.0 2754.0 29.607860891157934 26.151011138334276 82.90481595300963
267 45377.0 2766.0 29.672295920342346 26.088311475849295 82.64480379509429
268 45379.0 2757.0 29.62398278774667 26.13705341253753 82.84351430092727
269 45375.0 2751.0 29.59173021118583 26.167427421565083 82.97148629467303
270 45371.0 2742.0 29.54328532705789 26.21388604657482 83.16556840420269
271 45363.0 2739.0 29.52711936944413 26.22667304745652 83.2244529877131
272 45377.0 2748.0 29.575590733458846 26.184262765326714 83.03908786151919
273 45390.0 2745.0 29.55944244356624 26.205597106504914 83.11647596821643
274 45385.0 2748.0 29.575590733458846 26.18752661039213 83.04617669893234
275 45390.0 2754.0 29.607860891157934 26.157537762511105 82.91900446222482
276 45405.0 2760.0 29.640095915284455 26.131669667870106 82.80089194140434
277 45405.0 2760.0 29.640095915284455 26.131669667870106 82.80089194140434
278 45383.0 2760.0 29.640095915284455 26.122698396639382 82.78137384735952
279 45374.0 2772.0 29.70446102021492 26.05519250099903 82.51107521302603
280 45385.0 2784.0 29.768686956862464 25.996017403452857 82.25929144179946
281 45388.0 2772.0 29.70446102021492 26.060900717498342 82.52351941411656
282 45388.0 2784.0 29.768686956862464 25.997240105126497 82.26196169191734
283 45376.0 2799.0 29.84877504066842 25.913023353288143 81.92534609748974
284 45394.0 2808.0 29.896724911001275 25.872891785688775 81.7464076902528
285 45388.0 2799.0 29.84877504066842 25.917912402744673 81.9360481390682
286 45380.0 2790.0 29.80074801834303 25.962215827829542 82.12433189151753
287 45369.0 2784.0 29.768686956862464 25.989495487294448 82.24504643613533
288 45377.0 2796.0 29.83277462405867 25.929273899196573 81.99133238407269
289 45383.0 2799.0 29.84877504066842 25.91587539515916 81.93158937691273
290 45388.0 2802.0 29.86476688485918 25.902079960923647 81.87100343053166
291 45367.0 2799.0 29.84877504066842 25.90935604581144 81.91731728792811
292 45376.0 2805.0 29.88075017039453 25.881370353196107 81.79529496472752
293 45377.0 2808.0 29.896724911001275 25.86596776242627 81.73123144844794
294 45369.0 2811.0 29.912691120369555 25.846910211131952 81.6591746923508
295 45372.0 2805.0 29.88075017039453 25.87974077593734 81.79172426014436
296 45391.0 2805.0 29.88075017039453 25.887480484626927 81.8086816745128
297 45389.0 2799.0 29.84877504066842 25.918319787745606 81.93693981919665
298 45391.0 2805.0 29.88075017039453 25.887480484626927 81.8086816745128
299 45374.0 2802.0 29.86476688485918 25.89637648409355 81.85851284024265
300 45373.0 2808.0 29.896724911001275 25.864338349828937 81.72765955686387
301 45383.0 2814.0 29.928648812152996 25.83682447993421 81.60681843403758
302 45397.0 2811.0 29.912691120369555 25.858313863948936 81.68418148188478
303 45391.0 2814.0 29.928648812152996 25.840082201611033 81.61396500291994
304 45388.0 2817.0 29.94459799996885 25.823083367718738 81.54647091426204
305 45385.0 2811.0 29.912691120369555 25.853427110885924 81.67346659639323
306 45376.0 2802.0 29.86476688485918 25.897191332517135 81.86029749945435
307 45369.0 2799.0 29.84877504066842 25.910171041581528 81.91910163664039
308 45359.0 2808.0 29.896724911001275 25.858634713579185 81.71515490148974
309 45361.0 2805.0 29.88075017039453 25.87525898488009 81.78190283460083
310 45360.0 2799.0 29.84877504066842 25.906503387104447 81.91107130763608
311 45348.0 2799.0 29.84877504066842 25.901612486979186 81.90036116236281
312 45352.0 2799.0 29.84877504066842 25.90324287518011 81.90393159689448
313 45358.0 2796.0 29.83277462405867 25.92153072424205 81.97438702804416
314 45346.0 2799.0 29.84877504066842 25.900797259815207 81.89857580028082
315 45334.0 2793.0 29.816765621229397 25.927599667176125 82.01812431807508
316 45340.0 2793.0 29.816765621229397 25.930046098057897 82.02347793986642
317 45334.0 2793.0 29.816765621229397 25.927599667176125 82.01812431807508
318 45333.0 2790.0 29.80074801834303 25.943055561993035 82.0824327728514
319 45327.0 2796.0 29.83277462405867 25.908892849150508 81.94672063247658
320 45342.0 2787.0 29.784721801524764 25.962600498381757 82.1557040369297
321 45335.0 2781.0 29.75264347040649 25.99152855828591 82.28009351301752
322 45356.0 2787.0 29.784721801524764 25.96830886955796 82.16818253820793
323 45368.0 2790.0 29.80074801834303 25.95732500496166 82.11363931680206
324 45401.0 2793.0 29.816765621229397 25.9549068676249 82.07785708331629
325 45403.0 2790.0 29.80074801834303 25.971587683146932 82.14481627929354
326 45406.0 2787.0 29.784721801524764 25.98868706621737 82.21270996143879
327 45396.0 2790.0 29.80074801834303 25.968735688409133 82.13858325139968
328 45416.0 2790.0 29.80074801834303 25.97688352756971 82.15638876773572
329 45415.0 2781.0 29.75264347040649 26.024141704518428 82.35129572971091
330 45412.0 2787.0 29.784721801524764 25.991131521815767 82.21804919733444
331 45402.0 2787.0 29.784721801524764 25.98705731871781 82.20914998840166
332 45403.0 2781.0 29.75264347040649 26.01925199056716 82.34062525538242
333 45400.0 2784.0 29.768686956862464 26.002130414246388 82.27264051922138
334 45418.0 2787.0 29.784721801524764 25.993575778659512 82.22338756501645
335 45408.0 2784.0 29.768686956862464 26.005390178122546 82.27975780629104
336 45405.0 2784.0 29.768686956862464 26.004167808119707 82.27708900464404
337 45416.0 2784.0 29.768686956862464 26.00864958831829 82.2868735490105
338 45427.0 2790.0 29.80074801834303 25.981363898616852 82.16617769158935
339 45413.0 2787.0 29.784721801524764 25.991538911757996 82.21893898556863
340 45436.0 2781.0 29.75264347040649 26.03269678792479 82.36996069847001
341 45425.0 2781.0 29.75264347040649 26.02821585783197 82.36018513688937
342 45421.0 2778.0 29.736591328169585 26.042496998327884 82.42198508235491
343 45402.0 2781.0 29.75264347040649 26.018844478451907 82.33973589226962
344 45421.0 2781.0 29.75264347040649 26.02658626285794 82.35662966356126
345 45408.0 2781.0 29.75264347040649 26.021289468170927 82.34507170879361
346 45429.0 2781.0 29.75264347040649 26.029845364347835 82.3637402242294
347 45443.0 2784.0 29.768686956862464 26.01964748750907 82.31087778534433
348 45428.0 2799.0 29.84877504066842 25.934203510175287 81.97169655632112
349 45417.0 2805.0 29.88075017039453 25.89806845041631 81.83187247378137
350 45428.0 2814.0 29.928648812152996 25.855144602668943 81.64699787339636
351 45431.0 2817.0 29.94459799996885 25.840586758690357 81.58487407200178
352 45408.0 2814.0 29.928648812152996 25.84700369558593 81.62914635268636
353 45396.0 2808.0 29.896724911001275 25.87370627233747 81.74819267316975
354 45389.0 2802.0 29.86476688485918 25.90248731086817 81.87189543485074
355 45389.0 2805.0 29.88075017039453 25.886665871884126 81.80689709293829
356 45387.0 2805.0 29.88075017039453 25.88585123715933 81.80511241505005
357 45387.0 2805.0 29.88075017039453 25.88585123715933 81.80511241505005
358 45409.0 2805.0 29.88075017039453 25.89481101030165 81.82473857578015
359 45421.0 2814.0 29.928648812152996 25.85229553439536 81.64075093405722
360 45437.0 2811.0 29.912691120369555 25.874597337927614 81.71987276322619
361 45431.0 2811.0 29.912691120369555 25.872155375942025 81.71452152187072
362 45427.0 2805.0 29.88075017039453 25.90213975631534 81.84078768159758
363 45432.0 2796.0 29.83277462405867 25.951677140470096 82.04033566912383
364 45432.0 2793.0 29.816765621229397 25.967533165754116 82.10545799505296
365 45418.0 2787.0 29.784721801524764 25.993575778659512 82.22338756501645
366 45409.0 2787.0 29.784721801524764 25.98990931886276 82.21537968792586
367 45385.0 2787.0 29.784721801524764 25.980129905999934 82.19401579572289
368 45385.0 2787.0 29.784721801524764 25.980129905999934 82.19401579572289
369 45394.0 2793.0 29.816765621229397 25.95205503496836 82.07162141404963
370 45406.0 2793.0 29.816765621229397 25.95694372555915 82.08231040954574
371 45405.0 2802.0 29.86476688485918 25.909004162033945 81.8861642285314
372 45413.0 2793.0 29.816765621229397 25.95979509515503 82.08854405396801
373 45423.0 2793.0 29.816765621229397 25.963868011841225 82.09744721216255
374 45427.0 2790.0 29.80074801834303 25.981363898616852 82.16617769158935
375 45427.0 2790.0 29.80074801834303 25.981363898616852 82.16617769158935
376 45418.0 2793.0 29.816765621229397 25.961831622381084 82.09299593421352
377 45441.0 2796.0 29.83277462405867 25.955341539660466 82.04834745253984
378 45450.0 2793.0 29.816765621229397 25.97486213506191 82.12147371033502
379 45440.0 2790.0 29.80074801834303 25.986658022388347 82.17774266131279
380 45440.0 2793.0 29.816765621229397 25.970790705747554 82.11257705356921
381 45444.0 2796.0 29.83277462405867 25.9565629070032 82.05101761388606
382 45445.0 2790.0 29.80074801834303 25.98869397576605 82.182189642821
383 45455.0 2793.0 29.816765621229397 25.97689764322625 82.12592113632566
384 45447.0 2802.0 29.86476688485918 25.926104201085458 81.92359049969544
385 45465.0 2802.0 29.86476688485918 25.933429822772077 81.93961734721255
386 45462.0 2802.0 29.86476688485918 25.93220900936938 81.93694674652396
387 45451.0 2796.0 29.83277462405867 25.959412571561444 82.05724714837629
